generation,best,avg,worst,std
1,2.35993e+06,3742365.411,5907257.575,668445.092
2,2345460.338,2898451.924,4826125.625,411311.871
3,1997728.463,2494997.441,3293488.663,242340.298
4,1885225.700,2286923.823,3497479.062,272560.344
5,1841296.737,2143935.186,3530858.063,289391.588
6,1622554.325,2038759.807,3171571.350,265841.809
7,1523381.487,1809162.273,2198350.287,124372.475
8,1490340.825,1712592.161,2696173.200,183690.550
9,1432740.012,1572688.491,1915695.850,75917.003
10,1407088.075,1518721.833,1723414.550,60640.176
11,1385684.175,1502763.675,2382913.050,127410.341
12,1371293.037,1484451.569,2333369.125,159186.731
13,1342920.463,1474190.395,2737594.337,210369.404
14,1330118.388,1467320.909,2316959.275,205666.737
15,1325954.138,1415598.774,2307035.463,138944.717
16,1318848.713,1442660.905,2660635.737,234093.603
17,1289388.600,1415814.280,1889772.638,132078.030
18,1273277.200,1411056.251,2263127.575,182241.003
19,1273277.200,1380549.537,2179917.825,148031.371
20,1271634.775,1356247.921,2233452.700,161372.219
21,1262605.700,1343642.733,2544329.200,167845.922
22,1256564.063,1347996.931,1854988.175,132837.647
23,1247711.263,1309181.289,1717995.938,76022.549
24,1241718.800,1313222.045,2155497.113,131278.380
25,1238330.800,1317340.719,2188440.388,162372.411
26,1230423.263,1296171.505,2151582.525,130769.723
27,1233616.700,1266074.307,1442945.775,35783.715
28,1225021.463,1274380.117,1591383.825,59639.471
29,1225308.712,1282583.560,2166731.775,117673.964
30,1218843.637,1275859.664,1777387.738,92833.893
31,1216707.500,1251339.742,1558867.062,45658.946
32,1213797.663,1282606.467,2484130.762,185341.268
33,1214077.212,1244978.286,1416579.838,42460.591
34,1210547.562,1264716.607,2528081.225,151876.333
35,1208305.850,1242335.100,1555248.287,50731.592
36,1207752.212,1248743.390,1462823.338,53190.497
37,1207779.050,1240122.126,1419439.775,43473.417
38,1204674.462,1248270.857,1681295.125,76417.285
39,1206305.163,1262110.262,1709746.413,89914.923
40,1204929.050,1246349.056,1679404.700,70705.526
41,1203235.413,1243248.671,1527729.737,66683.029
42,1200791.638,1235013.834,1506832.913,48635.826
43,1202182.188,1264664.210,2476435.525,161232.104
44,1200139.475,1247060.565,1681055.075,77775.683
45,1200877.113,1261346.954,2451232.587,180073.343
46,1198974.725,1243544.538,1648465.175,66903.492
47,1199157.475,1246741.016,1670652.200,76742.983
48,1198375.062,1239374.008,1722247.037,87780.515
49,1197640.538,1260186.710,2485714.925,178931.661
50,1196844.050,1235069.271,1679986.725,70561.412
51,1195767.300,1231664.968,1483062.800,50916.131
52,1196691.025,1229164.360,1422172.000,43968.554
53,1195573.838,1232215.364,1829569.563,79950.829
