generation,best,avg,worst,std
1,2.72492e+06,3828183.889,5402988.050,625121.309
2,2229987.700,3005938.845,4000276.100,330108.117
3,1981353.412,2671093.894,4003302.112,396986.019
4,1790541.112,2334787.229,3447104.137,270914.486
5,1770207.262,2099891.141,3232668.062,232184.947
6,1653823.925,1893671.651,2987351.988,201341.554
7,1588874.938,1766238.326,2385594.700,135734.955
8,1532223.250,1712104.438,2521635.350,170203.577
9,1446922.350,1605847.898,1837880.200,72860.269
10,1400720.900,1597604.933,2777766.925,234605.573
11,1408911.238,1482285.514,1836528.763,61777.496
12,1390135.600,1499577.444,2705064.150,222442.540
13,1362894.425,1433932.194,1688422.113,58416.777
14,1346855.388,1415002.649,1943489.813,78868.411
15,1340821.888,1407616.233,1806659.963,85594.461
16,1321989.575,1390933.260,1854049.537,84199.929
17,1320078.788,1377046.341,2202162.062,108203.524
18,1312850.538,1379705.231,2544543.787,150410.970
19,1306605.487,1390284.536,2561314.400,184309.127
20,1298338.675,1346129.933,2582830.425,141886.288
21,1294724.438,1354254.424,1743848.375,76088.823
22,1289639.575,1358924.612,2584542.612,153506.711
23,1284411.363,1362808.370,2599192.962,202901.746
24,1285731.625,1381411.231,2571229.837,235404.864
25,1277915.450,1329756.667,1885326.200,93856.492
26,1275217.488,1346224.222,1813465.350,113226.133
27,1273524.475,1349434.312,2574807.250,188296.217
28,1268887.313,1357123.291,2527630.525,226700.003
29,1265766.325,1326104.176,2429201.075,175833.041
30,1265067.838,1333732.847,2426028.775,190559.309
31,1265127.375,1326914.495,2253987.262,171457.332
32,1261759.038,1319989.988,2219846.337,177393.568
33,1258808.575,1329184.061,2425263.975,206444.778
34,1259561.288,1309449.119,2204825.975,139898.087
35,1259760.225,1316676.235,2507115.987,167884.415
36,1257611.163,1341476.202,2219476.037,182383.124
37,1242359.925,1326347.965,2412975.450,185661.550
38,1254816.313,1306869.935,1789285.463,104034.377
39,1253103.413,1309228.528,1797249.825,110928.432
40,1253103.413,1329404.394,2411241.775,177211.625
41,1248662.913,1302995.988,2034357.025,124300.614
42,1250030.188,1322315.262,2476532.712,172740.038
43,1236086.700,1310474.652,1877128.200,123494.755
44,1235687.950,1325599.498,1860374.138,155180.998
45,1234389.525,1316184.518,2123941.087,166084.152
46,1235517.550,1306420.082,1786910.188,128738.358
47,1235309.225,1333274.785,2164254.850,183883.757
48,1235157.075,1347416.396,2479535.825,227443.682
49,1230643.238,1271607.094,1499127.350,60471.616
50,1230049.238,1285452.425,2467087.113,159286.444
51,1228104.213,1294969.873,2534597.900,159533.613
52,1227702.675,1288928.372,1794755.000,104907.247
53,1229058.688,1280376.128,1566231.000,76707.334
54,1226752.438,1280830.835,2135118.763,134224.889
55,1225805.337,1284955.864,1866381.913,109350.464
56,1225805.337,1282520.163,1806578.700,109811.131
57,1226238.600,1264922.016,2146157.938,110538.892
58,1224178.238,1296078.261,2148548.188,142788.060
59,1224247.912,1304367.850,2521070.288,212907.225
60,1223367.125,1262437.686,2107420.925,109499.596
61,1221853.475,1263806.282,1739921.413,85851.419
62,1221911.937,1264797.449,1677873.775,83464.311
63,1221077.975,1285122.846,2195056.687,158398.321
64,1220777.600,1262754.232,2128511.375,110432.653
65,1220777.600,1273266.354,1696782.838,96205.717
66,1220506.912,1257936.612,1620202.063,69767.940
67,1220208.938,1252455.714,1577664.938,58660.807
68,1219996.438,1260536.710,1720903.813,82762.950
69,1219996.438,1253751.679,1442394.163,47906.264
70,1219904.213,1264431.690,2143037.163,112921.157
71,1219731.450,1261347.536,1669903.988,72585.062
72,1219433.550,1260962.361,1853701.463,97452.252
73,1219534.613,1256681.528,1853858.825,81059.229
74,1216805.363,1249153.631,1504315.538,44227.624
75,1216169.563,1243262.422,1364857.425,35618.417
76,1215984.000,1247242.633,1563642.163,61644.995
77,1216805.363,1261177.252,1719571.163,88052.020
78,1215787.162,1285116.878,2531411.675,192836.195
79,1215567.300,1242204.728,1415546.400,41122.523
80,1215787.162,1281935.926,2510919.263,184647.198
81,1215787.162,1253363.133,1690458.150,73422.851
82,1215787.162,1241731.646,1386390.600,41042.046
83,1215727.350,1252622.416,1598642.675,69605.526
84,1215727.350,1256726.729,2123536.200,108689.251
85,1215723.637,1246721.025,1767876.663,71632.146
86,1215723.637,1263435.381,2450091.400,147287.466
87,1215723.637,1252378.868,1848253.950,85921.491
88,1215723.637,1248168.439,1550369.363,59060.199
89,1190307.750,1237259.893,1773661.163,64625.961
