generation,best,avg,worst,std
1,2.42496e+06,3533754.650,4673228.500,459605.592
2,2067910.025,2920358.754,3620383.825,276829.249
3,2015588.013,2521522.690,3082739.925,229282.645
4,1989349.600,2269143.605,2793080.362,166631.688
5,1903573.075,2150047.579,3192321.725,196308.237
6,1838773.400,2039156.143,2404979.500,106846.578
7,1771338.950,1985848.046,2433772.200,145215.084
8,1764287.675,1952765.567,2348511.025,152184.213
9,1764287.675,1918190.709,3105733.825,188669.815
10,1701496.262,1833682.613,2191028.650,95652.985
11,1684696.550,1842104.889,3167671.650,186555.771
12,1683740.850,1796291.954,3069220.250,174070.766
13,1671713.975,1734792.789,2106660.112,76002.851
14,1664237.375,1731280.827,2131461.825,104443.287
15,1650988.438,1710658.424,2073721.050,69028.176
16,1645952.038,1722243.081,2112190.163,103939.105
17,1640644.488,1702738.491,2104318.900,80894.457
18,1632278.387,1696366.594,2024654.562,77225.865
19,1632245.487,1695659.048,2088995.238,88826.676
20,1625312.825,1737569.672,3053770.188,232770.267
21,1625807.875,1679463.065,2195674.788,93327.771
22,1622940.613,1687568.644,2176889.175,111342.921
23,1618046.250,1691494.585,2177817.600,120810.239
24,1614300.238,1676104.722,2159821.287,107304.415
25,1608130.850,1675780.285,2179107.312,115141.030
26,1599780.075,1679073.972,2252483.288,125212.533
27,1597347.300,1702350.493,2208578.388,165151.181
28,1595610.237,1735153.453,2401413.988,203167.393
29,1596674.150,1709008.692,2375660.663,178440.777
30,1595073.825,1691284.222,2206021.825,153814.172
31,1595310.275,1675809.996,2194911.175,145878.632
32,1596518.113,1695500.995,2882953.000,197097.615
33,1593000.413,1693290.286,2211142.150,166291.447
34,1594145.788,1664985.888,2139280.487,120134.584
35,1593779.137,1672026.992,2235132.462,148519.420
36,1592969.262,1656162.606,2114555.837,131093.291
37,1589965.662,1675776.928,2182489.325,160225.260
38,1588932.787,1688534.498,2171215.162,178792.281
39,1585830.463,1668118.254,2108402.100,137860.538
40,1587874.288,1661864.890,2127696.462,130863.751
41,1587523.125,1720673.668,2871152.950,224020.056
42,1586270.725,1637398.436,2175952.512,123364.056
43,1586038.963,1637572.756,1981925.150,85401.113
44,1585413.825,1622809.231,2089744.775,76168.044
45,1584524.138,1695432.273,2833925.238,207877.989
46,1584459.013,1680857.474,2308324.938,178176.009
47,1585537.613,1659319.748,2122083.487,148051.374
48,1584038.875,1639794.314,2118286.387,113565.704
49,1585033.800,1657118.178,2434917.163,150622.330
50,1584754.387,1632902.477,2136037.587,112196.365
51,1584507.400,1667357.693,2225539.225,152178.540
52,1581142.550,1635088.085,2121175.350,108763.746
53,1581142.550,1648235.757,2253317.200,139577.606
54,1581079.025,1637528.796,2366499.925,131898.703
55,1581082.875,1688967.737,2867519.513,203450.640
56,1581082.875,1659012.071,2104466.762,148284.498
57,1581082.875,1677756.562,2211762.863,154862.889
58,1580762.925,1616697.241,1969681.925,65157.452
59,1580762.925,1642101.927,2160011.650,117771.951
60,1580353.525,1631407.450,2041649.950,97525.006
61,1579047.925,1650105.623,1984242.463,109907.261
62,1580202.475,1657247.259,2090405.763,118934.050
63,1579710.963,1637006.659,1996449.375,92333.148
64,1579710.963,1654460.806,2828733.525,172381.317
65,1579710.963,1635648.846,2162153.300,105312.035
66,1579710.963,1631423.741,1998128.213,91658.043
67,1579710.963,1644339.094,2015922.413,116057.786
68,1579710.963,1642953.605,1953640.750,96570.415
69,1579710.963,1635960.627,2114605.963,106057.670
70,1579710.963,1674706.809,2081552.588,144607.279
71,1579710.963,1645548.110,2146993.475,133595.259
72,1579710.963,1632149.267,2061682.888,107038.247
73,1579710.963,1659463.715,2826874.562,176310.341
74,1579710.963,1649351.978,1961694.513,117118.879
75,1579710.963,1639262.943,2112245.163,115902.218
76,1579647.438,1644838.515,2827681.562,165654.308
77,1579647.438,1627992.801,1977562.675,94010.403
