generation,best,avg,worst,std
1,2.63537e+06,3474865.621,4664384.400,459547.336
2,2360732.100,2841045.986,4036849.037,272430.106
3,2212678.438,2554734.736,3376450.100,226538.532
4,2007030.563,2331606.903,3444375.287,211270.695
5,1936857.562,2189863.386,3313701.825,190082.147
6,1829555.363,2092945.799,3135386.475,183263.995
7,1752477.800,1979972.827,2431582.162,124289.696
8,1765012.775,1908694.504,2569196.888,125835.791
9,1736131.675,1866310.796,3176016.837,170541.803
10,1709278.488,1811162.169,2216142.912,80343.580
11,1709278.488,1798719.274,2214005.062,95936.210
12,1684295.775,1765208.958,2102853.050,65907.480
13,1677982.325,1761034.299,2145021.175,86034.807
14,1670139.450,1716381.188,1840301.463,32486.179
15,1661569.363,1729097.070,3116163.488,165304.478
16,1648789.738,1720774.266,2118918.863,82639.667
17,1634781.713,1716119.551,2345209.075,108539.933
18,1634076.263,1708678.635,2354040.250,108843.501
19,1618740.063,1695868.409,2119527.837,97060.214
20,1618740.063,1689196.754,3012345.800,157173.830
21,1612294.738,1660033.613,2027140.263,64513.025
22,1611244.613,1680302.801,2204896.000,112401.243
23,1608947.700,1643560.614,1893104.113,41878.298
24,1609889.800,1653094.492,2190768.450,88063.922
25,1606306.150,1656275.250,2921189.325,164509.499
26,1600335.288,1629999.271,1873995.625,40861.174
27,1603293.988,1649607.364,2120474.563,98585.768
28,1597306.963,1634853.839,2086699.688,70330.829
29,1596899.825,1624424.865,2129254.000,63822.561
30,1594232.263,1655214.121,2175844.188,114864.048
31,1594232.263,1646379.941,2128885.450,111963.315
32,1590082.625,1632207.415,1936222.225,76454.465
33,1592768.350,1658149.081,2174892.025,128447.704
34,1590489.763,1677166.454,2898672.850,184104.271
35,1587238.000,1650956.560,2045895.538,115406.430
36,1586724.650,1633565.014,2044151.400,87138.978
37,1588119.075,1662540.677,2836200.712,178234.875
38,1586179.625,1657614.511,2220399.988,135906.569
39,1585686.200,1666032.256,2093880.288,136907.201
40,1586575.888,1659002.859,2092231.238,137418.190
41,1585321.800,1674827.170,2294466.237,147529.101
42,1585381.475,1673535.088,2166666.612,150000.765
43,1585663.475,1641273.100,2073242.763,116480.858
44,1585548.850,1665108.533,2118572.875,140663.033
45,1585548.850,1665734.297,2867179.500,191016.798
46,1585000.225,1646278.711,2041261.188,115332.812
47,1582555.938,1654171.163,2085183.363,138511.094
48,1582555.938,1654838.679,2042456.700,125705.165
49,1583083.363,1696404.880,2109021.475,162730.990
50,1583083.363,1649750.283,2056201.225,108332.673
51,1570950.075,1664093.869,2177726.688,128054.803
52,1570116.150,1649983.435,2037026.063,108244.257
53,1582432.600,1675978.376,2206089.250,136934.029
54,1582432.600,1660797.513,2237359.075,125212.109
55,1582842.588,1655983.282,2126782.750,107475.444
56,1582406.850,1671859.348,2179649.312,137850.134
57,1582003.738,1668993.866,2045011.450,114058.728
58,1581048.725,1682422.695,2147921.250,139885.986
59,1581048.725,1672111.043,2947165.175,186116.132
60,1581048.725,1657958.569,2022291.888,108472.380
61,1581048.725,1671152.224,2865758.850,193997.847
62,1581048.725,1623915.707,2035158.388,78044.681
63,1581048.725,1626341.462,2184579.450,95751.913
64,1580826.325,1671783.071,2034769.025,142783.427
65,1580826.325,1683745.281,2169423.737,162028.091
66,1580826.325,1619460.407,2009104.213,77478.489
67,1580826.325,1629261.282,2862849.400,161346.081
68,1580826.325,1647336.832,2829874.375,170734.999
69,1580826.325,1643420.808,2017947.850,117338.889
70,1580826.325,1638700.351,2080036.525,118564.609
71,1580826.325,1638629.201,2024443.675,108347.389
72,1580826.325,1654622.047,2829248.612,182422.714
73,1580826.325,1636729.772,2184579.450,115555.249
74,1580826.325,1667159.791,2862120.925,191467.500
75,1580826.325,1662051.363,2827989.925,177275.393
76,1580826.325,1653259.150,2085024.025,137455.230
77,1580826.325,1664668.594,2037727.463,136869.443
78,1580826.325,1648834.514,2098441.850,124894.890
79,1580826.325,1664942.823,2279150.125,155970.742
80,1580826.325,1622821.747,2052720.625,94221.144
81,1580826.325,1663883.293,2283455.200,155267.804
82,1580826.325,1635360.173,2029755.325,113650.960
83,1580826.325,1650319.675,2037777.888,120748.745
84,1580826.325,1639278.985,2061881.725,115984.625
85,1580826.325,1660975.813,2031690.950,138957.842
86,1580826.325,1676050.538,2828796.925,194327.714
87,1580826.325,1631638.873,2012462.500,104802.436
88,1580826.325,1666633.291,2868514.650,190587.537
89,1580826.325,1633067.403,2017541.450,109737.830
90,1580826.325,1654311.037,2828796.925,168484.885
91,1580826.325,1642440.224,2029755.325,123251.285
92,1580826.325,1634580.743,2080036.525,114315.987
93,1580826.325,1631738.073,2052660.438,98605.357
94,1580826.325,1634708.158,2085024.025,110212.349
95,1580826.325,1671991.712,2827989.925,195215.723
96,1580826.325,1628036.657,2043993.388,92841.757
97,1580826.325,1658081.896,2080036.525,140696.997
98,1580826.325,1647730.377,2036074.350,122401.782
99,1580826.325,1648974.388,2113905.825,132229.171
100,1580826.325,1638523.035,2022003.475,105956.420
101,1580826.325,1630348.098,2032674.888,106300.878
102,1580826.325,1693099.800,2862120.925,205088.719
103,1580826.325,1642681.393,2166030.925,119522.376
104,1580826.325,1642480.483,2145768.150,126768.386
105,1580826.325,1642425.719,2113360.525,130063.880
106,1580826.325,1656710.274,2028234.263,127870.741
107,1580826.325,1656453.009,2098172.788,132390.088
108,1580826.325,1626612.308,2035209.138,105456.464
109,1580826.325,1675693.799,2827989.925,185782.958
110,1580826.325,1662940.779,2828796.925,179205.443
111,1580826.325,1653002.213,2085024.025,143613.131
112,1580826.325,1648124.134,2079229.525,125780.618
113,1580826.325,1631590.985,2242971.075,121401.176
114,1580826.325,1661072.506,2173489.262,137564.566
115,1580826.325,1638668.743,2011899.925,108499.366
116,1580826.325,1677692.507,2827989.925,198876.084
117,1580826.325,1659949.490,2032005.788,134854.413
118,1580826.325,1648775.989,2827989.925,166794.123
119,1580826.325,1628729.378,2085024.025,111712.869
120,1580826.325,1635222.262,2113360.525,119205.868
121,1580826.325,1628486.855,2081119.300,102036.969
122,1580826.325,1647675.586,2113360.525,129878.242
123,1580826.325,1652891.502,2828796.925,173929.059
124,1580826.325,1651522.638,2828796.925,162692.871
125,1580826.325,1630426.560,2025920.275,103451.847
126,1580826.325,1669713.047,2145768.150,144725.694
127,1580826.325,1642735.419,2237148.625,125092.063
128,1580826.325,1634102.372,2007021.913,104053.444
129,1580826.325,1647977.573,2012862.300,121243.926
130,1580826.325,1648886.895,2105774.163,133796.157
131,1580826.325,1631696.835,2080036.525,100794.956
132,1580826.325,1628678.255,2017110.075,93314.610
133,1580826.325,1612882.648,2009035.750,75478.982
134,1580826.325,1625367.520,2047241.825,91857.867
135,1580826.325,1631934.994,2038343.175,101936.642
136,1580826.325,1659867.986,2039004.213,134466.102
137,1580826.325,1651499.254,2113360.525,126950.795
138,1580826.325,1653528.996,2145768.150,131656.106
139,1580826.325,1671688.612,2827989.925,185542.638
140,1580826.325,1636258.084,2079229.525,116123.852
141,1580826.325,1653568.643,2085024.025,132781.350
142,1580826.325,1631013.910,2145768.150,114213.674
143,1580826.325,1657714.606,2166030.925,141626.495
144,1580826.325,1665032.812,2080036.525,154651.359
145,1580826.325,1656522.298,2184579.450,144475.391
146,1580826.325,1660737.281,2098592.113,140280.359
147,1580826.325,1644300.407,2033355.700,119614.504
148,1580826.325,1625415.932,2017850.150,103822.063
149,1580826.325,1649755.583,2085024.025,133447.089
150,1580826.325,1678393.279,2862809.875,234925.978
151,1580826.325,1668798.695,2827989.925,190404.437
152,1580826.325,1662649.838,2184579.450,154381.949
153,1580826.325,1642010.195,2059960.225,124531.976
154,1580826.325,1651455.188,2828796.925,175643.832
155,1580826.325,1653824.478,2085024.025,141428.908
156,1580826.325,1631112.596,2025426.925,114557.686
157,1580826.325,1642943.053,2013649.325,107028.656
158,1580826.325,1631704.089,2145768.150,114655.578
159,1580826.325,1649881.124,2029755.325,130450.288
160,1580826.325,1658817.894,2085024.025,142977.531
161,1580826.325,1636230.717,2015826.000,115107.134
162,1580826.325,1631365.350,2080036.525,113592.854
163,1580826.325,1643602.737,2007931.688,122528.688
164,1580826.325,1627175.607,2085024.025,107234.700
165,1580826.325,1629509.462,2029755.325,105758.334
166,1580826.325,1640274.774,2862778.450,160317.178
167,1580826.325,1655505.489,2029755.325,140768.589
168,1580826.325,1640344.056,2184579.450,127048.927
169,1580826.325,1623141.291,2085024.025,95850.989
170,1580826.325,1648905.565,2079229.525,128802.860
171,1580826.325,1663219.317,2831807.212,186811.751
172,1580826.325,1645417.991,2828796.925,170210.586
173,1580826.325,1633203.528,2014879.325,104443.884
174,1580826.325,1649149.087,2115738.700,127477.903
175,1580826.325,1639486.361,2118194.575,123477.213
176,1580826.325,1633310.244,2032775.475,109092.281
177,1580826.325,1628853.293,2029755.325,111224.448
178,1580826.325,1652263.491,2279150.125,136165.670
179,1580826.325,1674476.494,2184579.450,161015.955
180,1580826.325,1681516.781,2184579.450,160375.384
181,1580826.325,1646144.926,2113611.038,130370.644
182,1580826.325,1655630.875,2029755.325,137933.581
183,1580826.325,1647002.565,2166030.925,130309.631
184,1580826.325,1655250.874,2030360.463,137242.092
185,1580826.325,1656379.577,2113360.525,141186.487
186,1580826.325,1664389.404,2063543.288,136476.863
187,1580826.325,1686252.889,2862120.925,199889.383
188,1580826.325,1670233.029,2863459.637,190069.792
189,1580826.325,1641951.297,2105456.125,110046.482
190,1580826.325,1658988.095,2024621.150,128176.210
191,1580826.325,1649318.383,2104022.312,136467.288
192,1580826.325,1650633.365,2080891.575,128758.533
193,1580826.325,1631995.783,2145768.150,111012.151
194,1577338.275,1630336.250,2833014.275,162178.718
195,1577338.275,1642710.888,2034805.600,115254.466
196,1580826.325,1664889.545,2862666.225,190530.042
197,1580826.325,1637687.148,2046462.775,119034.063
198,1580826.325,1654809.310,2113360.525,140757.114
199,1580826.325,1625331.905,2014735.925,95694.342
200,1580826.325,1635730.645,2184579.450,114180.675
201,1580826.325,1655944.589,2171197.487,133816.802
202,1580826.325,1661587.713,2173489.262,148029.567
203,1580826.325,1636963.761,2011711.375,113486.258
204,1580826.325,1661867.348,2827989.925,177045.063
205,1580826.325,1654323.071,2036212.625,131733.870
206,1580826.325,1662821.123,2862120.925,213189.646
207,1580826.325,1626206.192,2079229.525,100199.113
208,1580826.325,1667198.265,2105392.600,151533.480
209,1580826.325,1631330.991,2184961.850,112787.612
210,1580826.325,1644393.029,2025846.713,122219.933
211,1580826.325,1638387.456,2080036.525,120739.077
212,1580826.325,1622712.211,2034757.450,94747.013
213,1580826.325,1638737.010,2034769.025,119524.084
214,1580826.325,1653482.828,2040520.413,129092.938
215,1580826.325,1620915.304,2008205.350,86084.445
216,1580826.325,1640030.227,2007676.725,108026.352
217,1580826.325,1646389.774,2016729.613,123644.013
218,1580826.325,1655821.600,2243778.075,140768.972
219,1580826.325,1641612.143,2103378.350,124461.597
220,1580826.325,1654100.756,2113360.525,125164.962
221,1580826.325,1644919.899,2279150.125,138137.009
222,1580826.325,1652935.206,2105392.600,132506.376
223,1580826.325,1641413.239,2008239.613,114688.301
224,1580826.325,1630571.802,2007841.150,95299.680
225,1580826.325,1625953.536,2085406.425,108400.864
226,1580826.325,1661138.730,2827989.925,187439.411
227,1580826.325,1636175.936,2062590.850,111340.786
228,1580826.325,1621272.352,2013187.525,80454.239
229,1580826.325,1663727.599,2184579.450,158270.905
230,1580826.325,1646751.075,2043993.388,124923.831
231,1580826.325,1654353.612,2033998.600,131846.449
232,1580826.325,1646238.578,2173489.262,131227.660
233,1580826.325,1634534.261,2012577.138,110544.585
234,1580826.325,1649346.688,2012811.275,117796.191
235,1580826.325,1635065.228,2087874.600,113137.166
236,1580826.325,1657943.516,2829055.825,180675.090
237,1580826.325,1644394.723,2080036.525,133960.296
238,1580826.325,1652319.400,2081295.775,128903.050
239,1580826.325,1651582.649,2234551.900,145920.774
240,1580826.325,1628197.079,2085024.025,87451.830
241,1580826.325,1658513.458,2166030.925,148214.906
242,1580826.325,1635799.665,2016760.075,110412.803
243,1580826.325,1623083.507,2166090.737,94187.499
244,1580826.325,1646635.063,2062590.850,121028.071
245,1580826.325,1630595.461,2016017.013,89398.881
246,1580826.325,1635548.874,2145768.150,120032.350
247,1580826.325,1664351.610,2030377.650,143389.167
248,1580826.325,1632316.392,2023808.650,102681.419
249,1580826.325,1640370.688,2052091.975,118700.778
250,1580826.325,1647894.879,2268059.912,135596.786
