generation,best,avg,worst,std
1,2.58194e+06,3540729.297,4632629.487,443345.418
2,2339049.300,2855435.188,3437731.050,249252.132
3,2109931.162,2503506.308,3694415.425,219899.517
4,2041761.438,2315649.092,3384654.475,182464.384
5,1937627.050,2182734.658,2684376.988,137217.683
6,1824459.513,2094845.066,2632243.563,148740.738
7,1792108.750,1999837.878,2419194.925,123840.333
8,1793964.150,1936214.506,2787700.062,149342.217
9,1770159.913,1901650.686,2990729.275,159828.532
10,1740003.300,1856862.124,2256554.150,99454.439
11,1702284.025,1835303.256,3024431.400,157068.319
12,1702284.025,1816974.567,2260639.913,125344.943
13,1699139.525,1778446.371,2359780.325,108818.375
14,1671218.250,1759355.340,2334411.888,94382.046
15,1654615.088,1742632.883,2148393.600,94227.906
16,1648791.713,1718806.446,2125418.688,89214.588
17,1648017.600,1721186.940,2115366.388,101214.172
18,1644106.213,1694418.478,2161781.300,86204.049
19,1633761.775,1711361.457,2102775.550,107586.901
20,1633761.775,1713661.000,2950887.688,172875.978
21,1621926.475,1708016.269,2242223.400,124858.353
22,1621942.513,1678449.513,2018002.650,79666.476
23,1618096.350,1675807.817,2078312.763,83773.223
24,1620073.938,1684761.658,2132211.675,99115.153
25,1617624.038,1662959.970,2017966.988,65952.712
26,1617624.038,1662339.473,2078016.375,86486.480
27,1601738.800,1660827.933,2170304.200,91774.157
28,1597605.375,1666200.878,2262139.038,94933.461
29,1597418.013,1655971.554,1971077.375,74272.199
30,1596251.113,1655153.538,2157664.475,99834.244
31,1595915.363,1640975.432,2048181.838,97371.651
32,1594960.963,1630204.164,2031512.900,80267.061
33,1594572.800,1641803.366,2899034.012,159976.194
34,1594509.275,1613751.073,1940026.925,42549.068
35,1595161.200,1650076.736,2898063.175,167422.299
36,1594572.800,1629997.455,2032148.400,78859.770
37,1594512.988,1630310.865,2010527.700,70486.910
38,1594512.988,1618389.238,1921695.800,51505.933
39,1594512.988,1625181.566,2051588.600,82107.134
40,1594512.988,1620789.440,2026494.163,68060.256
41,1594360.300,1636065.589,3021247.400,166154.798
42,1594512.988,1624743.383,2146379.962,77705.328
43,1594512.988,1612304.176,1815900.500,34916.409
44,1594509.275,1622215.262,2021153.863,73551.673
45,1594449.463,1638334.088,2234228.813,112163.952
46,1594449.463,1622100.100,2051528.788,72688.789
47,1594449.463,1612776.072,1794284.338,33304.435
48,1594236.963,1624912.190,2031224.400,75726.961
49,1594236.963,1637834.147,2896431.462,155850.903
50,1594236.963,1644749.610,3009550.663,173185.958
51,1591548.700,1626596.022,2896218.962,146527.120
52,1590489.513,1617036.582,1881135.588,47041.045
53,1590489.513,1631464.809,2172774.188,89386.508
54,1590489.513,1630918.859,2096248.600,96528.140
55,1590489.513,1648474.566,2130982.750,120838.832
56,1590489.513,1666546.958,2198660.987,147265.474
57,1590489.513,1674822.662,2226491.462,171893.785
58,1590489.513,1679400.075,2842058.800,189295.180
59,1590489.513,1703915.634,2236697.338,192754.688
60,1590489.513,1644687.615,2130982.750,121627.711
61,1590489.513,1667389.426,2841146.200,184949.678
62,1590489.513,1674490.315,2277847.837,166818.831
63,1590489.513,1651034.455,2145360.362,129120.928
64,1590489.513,1654753.666,2259299.312,148195.320
65,1590489.513,1652445.253,2117077.038,134372.744
66,1590489.513,1638498.750,2105094.138,98161.503
67,1590489.513,1683542.125,2837948.000,227469.563
