iteration,current,best,temp
1,2.631e+06,2.631e+06,180000.000000
2,2630521.375000,2630521.375000,180000.000000
3,2630151.350000,2630151.350000,180000.000000
4,2616341.750000,2616341.750000,180000.000000
5,2616867.687500,2616341.750000,180000.000000
6,2611861.437500,2611861.437500,178200.000000
7,2611683.962500,2611683.962500,178200.000000
8,2607245.612500,2607245.612500,178200.000000
9,2607747.737500,2607245.612500,178200.000000
10,2625009.737500,2607245.612500,178200.000000
11,2625345.787500,2607245.612500,176418.000000
12,2460778.550000,2460778.550000,176418.000000
13,2459971.550000,2459971.550000,176418.000000
14,2459971.550000,2459971.550000,176418.000000
15,2479735.062500,2459971.550000,176418.000000
16,2479735.062500,2459971.550000,174653.820000
17,2425969.962500,2425969.962500,174653.820000
18,2385878.112500,2385878.112500,174653.820000
19,2386909.062500,2385878.112500,174653.820000
20,2386909.062500,2385878.112500,174653.820000
21,2381999.887500,2381999.887500,172907.281800
22,2372489.575000,2372489.575000,172907.281800
23,2349102.537500,2349102.537500,172907.281800
24,2355538.025000,2349102.537500,172907.281800
25,2355474.500000,2349102.537500,172907.281800
26,2348650.350000,2348650.350000,171178.208982
27,2348650.350000,2348650.350000,171178.208982
28,2348789.050000,2348650.350000,171178.208982
29,2331120.087500,2331120.087500,171178.208982
30,2331120.087500,2331120.087500,171178.208982
31,2308473.650000,2308473.650000,169466.426892
32,2318373.025000,2308473.650000,169466.426892
33,2318373.025000,2308473.650000,169466.426892
34,2298609.512500,2298609.512500,169466.426892
35,2298609.512500,2298609.512500,169466.426892
36,2298609.512500,2298609.512500,167771.762623
37,2298609.512500,2298609.512500,167771.762623
38,2298609.512500,2298609.512500,167771.762623
39,2298609.512500,2298609.512500,167771.762623
40,2298609.512500,2298609.512500,167771.762623
41,2298609.512500,2298609.512500,166094.044997
42,2300703.087500,2298609.512500,166094.044997
43,2298609.512500,2298609.512500,166094.044997
44,2294958.362500,2294958.362500,166094.044997
45,2323150.787500,2294958.362500,166094.044997
46,2323150.787500,2294958.362500,164433.104547
47,2322559.187500,2294958.362500,164433.104547
48,2341630.675000,2294958.362500,164433.104547
49,2342198.012500,2294958.362500,164433.104547
50,2346404.612500,2294958.362500,164433.104547
51,2286457.862500,2286457.862500,162788.773502
52,2302988.912500,2286457.862500,162788.773502
53,2302988.912500,2286457.862500,162788.773502
54,2304073.287500,2286457.862500,162788.773502
55,2300404.850000,2286457.862500,162788.773502
56,2306399.725000,2286457.862500,161160.885767
57,2310778.675000,2286457.862500,161160.885767
58,2310436.550000,2286457.862500,161160.885767
59,2303603.912500,2286457.862500,161160.885767
60,2309251.162500,2286457.862500,161160.885767
61,2279680.750000,2279680.750000,159549.276909
62,2288660.525000,2279680.750000,159549.276909
63,2288660.525000,2279680.750000,159549.276909
64,2260680.012500,2260680.012500,159549.276909
65,2260680.012500,2260680.012500,159549.276909
66,2253670.837500,2253670.837500,157953.784140
67,2282299.350000,2253670.837500,157953.784140
68,2304945.787500,2253670.837500,157953.784140
69,2307409.375000,2253670.837500,157953.784140
70,2307409.375000,2253670.837500,157953.784140
71,2307672.050000,2253670.837500,156374.246298
72,2305782.275000,2253670.837500,156374.246298
73,2261715.875000,2253670.837500,156374.246298
74,2234389.787500,2234389.787500,156374.246298
75,2234389.787500,2234389.787500,156374.246298
76,2266121.837500,2234389.787500,154810.503835
77,2266121.837500,2234389.787500,154810.503835
78,2266121.837500,2234389.787500,154810.503835
79,2259388.237500,2234389.787500,154810.503835
80,2269512.800000,2234389.787500,154810.503835
81,2269512.800000,2234389.787500,153262.398797
82,2266523.900000,2234389.787500,153262.398797
83,2266523.900000,2234389.787500,153262.398797
84,2305229.775000,2234389.787500,153262.398797
85,2313893.862500,2234389.787500,153262.398797
86,2326832.925000,2234389.787500,151729.774809
87,2309807.025000,2234389.787500,151729.774809
88,2304907.275000,2234389.787500,151729.774809
89,2306483.850000,2234389.787500,151729.774809
90,2306483.850000,2234389.787500,151729.774809
91,2407016.925000,2234389.787500,150212.477061
92,2407610.925000,2234389.787500,150212.477061
93,2407398.425000,2234389.787500,150212.477061
94,2407398.425000,2234389.787500,150212.477061
95,2379973.212500,2234389.787500,150212.477061
96,2379973.212500,2234389.787500,148710.352290
97,2378303.637500,2234389.787500,148710.352290
98,2355657.200000,2234389.787500,148710.352290
99,2357891.600000,2234389.787500,148710.352290
100,2353085.300000,2234389.787500,148710.352290
101,2353802.800000,2234389.787500,147223.248768
102,2340084.037500,2234389.787500,147223.248768
103,2341870.725000,2234389.787500,147223.248768
104,2341870.725000,2234389.787500,147223.248768
105,2337042.087500,2234389.787500,147223.248768
106,2359752.137500,2234389.787500,145751.016280
107,2359752.137500,2234389.787500,145751.016280
108,2358367.637500,2234389.787500,145751.016280
109,2447264.462500,2234389.787500,145751.016280
110,2434731.662500,2234389.787500,145751.016280
111,2482663.112500,2234389.787500,144293.506117
112,2482663.112500,2234389.787500,144293.506117
113,2482663.112500,2234389.787500,144293.506117
114,2485367.762500,2234389.787500,144293.506117
115,2499597.325000,2234389.787500,144293.506117
116,2490664.825000,2234389.787500,142850.571056
117,2470237.687500,2234389.787500,142850.571056
118,2472737.937500,2234389.787500,142850.571056
119,2463605.637500,2234389.787500,142850.571056
120,2469047.412500,2234389.787500,142850.571056
121,2459148.037500,2234389.787500,141422.065345
122,2459148.037500,2234389.787500,141422.065345
123,2459148.037500,2234389.787500,141422.065345
124,2459148.037500,2234389.787500,141422.065345
125,2449737.587500,2234389.787500,141422.065345
126,2424824.862500,2234389.787500,140007.844692
127,2424824.862500,2234389.787500,140007.844692
128,2428332.587500,2234389.787500,140007.844692
129,2427115.712500,2234389.787500,140007.844692
130,2440396.150000,2234389.787500,140007.844692
131,2443066.875000,2234389.787500,138607.766245
132,2333411.762500,2234389.787500,138607.766245
133,2334852.700000,2234389.787500,138607.766245
134,2334852.700000,2234389.787500,138607.766245
135,2285717.950000,2234389.787500,138607.766245
136,2293667.500000,2234389.787500,137221.688582
137,2284680.812500,2234389.787500,137221.688582
138,2283642.362500,2234389.787500,137221.688582
139,2295171.637500,2234389.787500,137221.688582
140,2295171.637500,2234389.787500,137221.688582
141,2304165.625000,2234389.787500,135849.471697
142,2304803.625000,2234389.787500,135849.471697
143,2304803.625000,2234389.787500,135849.471697
144,2304803.625000,2234389.787500,135849.471697
145,2315407.487500,2234389.787500,135849.471697
146,2347883.612500,2234389.787500,134490.976980
147,2347883.612500,2234389.787500,134490.976980
148,2353510.962500,2234389.787500,134490.976980
149,2365727.787500,2234389.787500,134490.976980
150,2359219.837500,2234389.787500,134490.976980
151,2359219.837500,2234389.787500,133146.067210
152,2359537.112500,2234389.787500,133146.067210
153,2359537.112500,2234389.787500,133146.067210
154,2369372.462500,2234389.787500,133146.067210
155,2365383.950000,2234389.787500,133146.067210
156,2355250.225000,2234389.787500,131814.606538
157,2316632.475000,2234389.787500,131814.606538
158,2312015.912500,2234389.787500,131814.606538
159,2311392.912500,2234389.787500,131814.606538
160,2311392.912500,2234389.787500,131814.606538
161,2311392.912500,2234389.787500,130496.460472
162,2305951.137500,2234389.787500,130496.460472
163,2305951.137500,2234389.787500,130496.460472
164,2286038.662500,2234389.787500,130496.460472
165,2286038.662500,2234389.787500,130496.460472
166,2270935.850000,2234389.787500,129191.495868
167,2272321.850000,2234389.787500,129191.495868
168,2317426.625000,2234389.787500,129191.495868
169,2317560.612500,2234389.787500,129191.495868
170,2320288.175000,2234389.787500,129191.495868
171,2326725.175000,2234389.787500,127899.580909
172,2324054.450000,2234389.787500,127899.580909
173,2321554.200000,2234389.787500,127899.580909
174,2348282.100000,2234389.787500,127899.580909
175,2368693.725000,2234389.787500,127899.580909
176,2368693.725000,2234389.787500,126620.585100
177,2479453.787500,2234389.787500,126620.585100
178,2480197.187500,2234389.787500,126620.585100
179,2485504.687500,2234389.787500,126620.585100
180,2459654.550000,2234389.787500,126620.585100
181,2459654.550000,2234389.787500,125354.379249
182,2471002.250000,2234389.787500,125354.379249
183,2470796.412500,2234389.787500,125354.379249
184,2485796.525000,2234389.787500,125354.379249
185,2511946.300000,2234389.787500,125354.379249
186,2511946.300000,2234389.787500,124100.835456
187,2529451.450000,2234389.787500,124100.835456
188,2519473.075000,2234389.787500,124100.835456
189,2499061.450000,2234389.787500,124100.835456
190,2588079.375000,2234389.787500,124100.835456
191,2589969.150000,2234389.787500,122859.827102
192,2589969.150000,2234389.787500,122859.827102
193,2594450.775000,2234389.787500,122859.827102
194,2594450.775000,2234389.787500,122859.827102
195,2598092.475000,2234389.787500,122859.827102
196,2580587.325000,2234389.787500,121631.228831
197,2573432.825000,2234389.787500,121631.228831
198,2573432.825000,2234389.787500,121631.228831
199,2576157.775000,2234389.787500,121631.228831
200,2546702.275000,2234389.787500,121631.228831
201,2593299.475000,2234389.787500,120414.916543
202,2608780.475000,2234389.787500,120414.916543
203,2604278.862500,2234389.787500,120414.916543
204,2605672.862500,2234389.787500,120414.916543
205,2615280.362500,2234389.787500,120414.916543
206,2618886.612500,2234389.787500,119210.767377
207,2618886.612500,2234389.787500,119210.767377
208,2621273.737500,2234389.787500,119210.767377
209,2621273.737500,2234389.787500,119210.767377
210,2264874.100000,2234389.787500,119210.767377
211,2261752.850000,2234389.787500,118018.659703
212,2231447.425000,2231447.425000,118018.659703
213,2232173.450000,2231447.425000,118018.659703
214,2233970.937500,2231447.425000,118018.659703
215,2131313.662500,2131313.662500,118018.659703
216,2141599.612500,2131313.662500,116838.473106
217,2143454.875000,2131313.662500,116838.473106
218,2133298.375000,2131313.662500,116838.473106
219,2133298.375000,2131313.662500,116838.473106
220,2133298.375000,2131313.662500,116838.473106
221,2126511.650000,2126511.650000,115670.088375
222,2134509.200000,2126511.650000,115670.088375
223,2130189.775000,2126511.650000,115670.088375
224,2130189.775000,2126511.650000,115670.088375
225,2154048.725000,2126511.650000,115670.088375
226,2073203.537500,2073203.537500,114513.387491
227,2081511.862500,2073203.537500,114513.387491
228,2081511.862500,2073203.537500,114513.387491
229,2155487.237500,2073203.537500,114513.387491
230,2160445.112500,2073203.537500,114513.387491
231,2165993.237500,2073203.537500,113368.253617
232,2165302.712500,2073203.537500,113368.253617
233,2159036.312500,2073203.537500,113368.253617
234,2159036.312500,2073203.537500,113368.253617
235,2162488.000000,2073203.537500,113368.253617
236,2168420.387500,2073203.537500,112234.571080
237,2182220.837500,2073203.537500,112234.571080
238,2203993.887500,2073203.537500,112234.571080
239,2194608.837500,2073203.537500,112234.571080
240,2192854.637500,2073203.537500,112234.571080
241,2193482.112500,2073203.537500,111112.225370
242,2196463.362500,2073203.537500,111112.225370
243,2177049.462500,2073203.537500,111112.225370
244,2178421.862500,2073203.537500,111112.225370
245,2178410.462500,2073203.537500,111112.225370
246,2182489.712500,2073203.537500,110001.103116
247,2188290.962500,2073203.537500,110001.103116
248,2188290.962500,2073203.537500,110001.103116
249,2188290.962500,2073203.537500,110001.103116
250,2175682.412500,2073203.537500,110001.103116
251,2172077.600000,2073203.537500,108901.092085
252,2170705.200000,2073203.537500,108901.092085
253,2131652.062500,2073203.537500,108901.092085
254,2130623.212500,2073203.537500,108901.092085
255,2131531.212500,2073203.537500,108901.092085
256,2131924.887500,2073203.537500,107812.081164
257,2131608.425000,2073203.537500,107812.081164
258,2141183.100000,2073203.537500,107812.081164
259,2174377.912500,2073203.537500,107812.081164
260,2174377.912500,2073203.537500,107812.081164
261,2183034.987500,2073203.537500,106733.960352
262,2173610.487500,2073203.537500,106733.960352
263,2173610.487500,2073203.537500,106733.960352
264,2167494.287500,2073203.537500,106733.960352
265,2170657.312500,2073203.537500,106733.960352
266,2168643.787500,2073203.537500,105666.620749
267,2161784.662500,2073203.537500,105666.620749
268,2161784.662500,2073203.537500,105666.620749
269,2152209.987500,2073203.537500,105666.620749
270,2152209.987500,2073203.537500,105666.620749
271,2154891.237500,2073203.537500,104609.954541
272,2133759.800000,2073203.537500,104609.954541
273,2132257.150000,2073203.537500,104609.954541
274,2134915.237500,2073203.537500,104609.954541
275,2134737.762500,2073203.537500,104609.954541
276,2111451.987500,2073203.537500,103563.854996
277,2117528.562500,2073203.537500,103563.854996
278,2118734.712500,2073203.537500,103563.854996
279,2139617.112500,2073203.537500,103563.854996
280,2155606.262500,2073203.537500,103563.854996
281,2153837.862500,2073203.537500,102528.216446
282,2153837.862500,2073203.537500,102528.216446
283,2153837.862500,2073203.537500,102528.216446
284,2153837.862500,2073203.537500,102528.216446
285,2153837.862500,2073203.537500,102528.216446
286,2114439.425000,2073203.537500,101502.934281
287,2112781.587500,2073203.537500,101502.934281
288,2110169.887500,2073203.537500,101502.934281
289,2110169.887500,2073203.537500,101502.934281
290,2113886.287500,2073203.537500,101502.934281
291,2153284.725000,2073203.537500,100487.904939
292,2152181.950000,2073203.537500,100487.904939
293,2158525.337500,2073203.537500,100487.904939
294,2340651.137500,2073203.537500,100487.904939
295,2344201.187500,2073203.537500,100487.904939
296,2348388.662500,2073203.537500,99483.025889
297,2348279.025000,2073203.537500,99483.025889
298,2348279.025000,2073203.537500,99483.025889
299,2448443.925000,2073203.537500,99483.025889
300,2419553.325000,2073203.537500,99483.025889
301,2462451.875000,2073203.537500,98488.195630
302,2462388.350000,2073203.537500,98488.195630
303,2456761.000000,2073203.537500,98488.195630
304,2463298.800000,2073203.537500,98488.195630
305,2468496.375000,2073203.537500,98488.195630
306,2469290.575000,2073203.537500,97503.313674
307,2433392.312500,2073203.537500,97503.313674
308,2434225.825000,2073203.537500,97503.313674
309,2217219.012500,2073203.537500,97503.313674
310,2217219.012500,2073203.537500,97503.313674
311,2218445.412500,2073203.537500,96528.280537
312,2209696.425000,2073203.537500,96528.280537
313,2200311.375000,2073203.537500,96528.280537
314,2200856.400000,2073203.537500,96528.280537
315,2196441.750000,2073203.537500,96528.280537
316,2189047.100000,2073203.537500,95562.997732
317,2182247.362500,2073203.537500,95562.997732
318,2173638.287500,2073203.537500,95562.997732
319,2173638.287500,2073203.537500,95562.997732
320,2173638.287500,2073203.537500,95562.997732
321,2128167.237500,2073203.537500,94607.367755
322,2122198.212500,2073203.537500,94607.367755
323,2124223.212500,2073203.537500,94607.367755
324,2125049.525000,2073203.537500,94607.367755
325,2124223.212500,2073203.537500,94607.367755
326,2124223.212500,2073203.537500,93661.294077
327,2151105.125000,2073203.537500,93661.294077
328,2154900.400000,2073203.537500,93661.294077
329,2154900.400000,2073203.537500,93661.294077
330,2160073.287500,2073203.537500,93661.294077
331,2160073.287500,2073203.537500,92724.681136
332,2168084.112500,2073203.537500,92724.681136
333,2167674.912500,2073203.537500,92724.681136
334,2162502.025000,2073203.537500,92724.681136
335,2163230.500000,2073203.537500,92724.681136
336,2163230.500000,2073203.537500,91797.434325
337,2155219.675000,2073203.537500,91797.434325
338,2049962.987500,2049962.987500,91797.434325
339,2057304.500000,2049962.987500,91797.434325
340,2056768.900000,2049962.987500,91797.434325
341,2056768.900000,2049962.987500,90879.459982
342,2056768.900000,2049962.987500,90879.459982
343,2053926.500000,2049962.987500,90879.459982
344,2049622.475000,2049622.475000,90879.459982
345,2050448.787500,2049622.475000,90879.459982
346,2049755.375000,2049622.475000,89970.665382
347,2049755.375000,2049622.475000,89970.665382
348,2050766.937500,2049622.475000,89970.665382
349,2080619.212500,2049622.475000,89970.665382
350,2080029.212500,2049622.475000,89970.665382
351,2126193.675000,2049622.475000,89070.958728
352,2130623.925000,2049622.475000,89070.958728
353,2105994.225000,2049622.475000,89070.958728
354,2111786.412500,2049622.475000,89070.958728
