iteration,current,best,temp
1,3.31113e+06,3.30927e+06,180000.000000
2,3104795.812500,3104795.812500,180000.000000
3,3104795.812500,3104795.812500,180000.000000
4,3105372.187500,3104795.812500,180000.000000
5,3210560.662500,3104795.812500,180000.000000
6,3210512.662500,3104795.812500,178200.000000
7,3207570.787500,3104795.812500,178200.000000
8,3207843.787500,3104795.812500,178200.000000
9,3189755.100000,3104795.812500,178200.000000
10,3205905.987500,3104795.812500,178200.000000
11,3205905.987500,3104795.812500,176418.000000
12,3208176.112500,3104795.812500,176418.000000
13,3215986.987500,3104795.812500,176418.000000
14,3213852.337500,3104795.812500,176418.000000
15,3222286.400000,3104795.812500,176418.000000
16,3177118.525000,3104795.812500,174653.820000
17,3176502.675000,3104795.812500,174653.820000
18,3002379.862500,3002379.862500,174653.820000
19,3002096.287500,3002096.287500,174653.820000
20,3001206.600000,3001206.600000,174653.820000
21,2984499.112500,2984499.112500,172907.281800
22,2984499.112500,2984499.112500,172907.281800
23,2981801.112500,2981801.112500,172907.281800
24,2983326.312500,2981801.112500,172907.281800
25,2983341.537500,2981801.112500,172907.281800
26,2973298.662500,2973298.662500,171178.208982
27,2966536.662500,2966536.662500,171178.208982
28,2966584.662500,2966536.662500,171178.208982
29,2993555.450000,2966536.662500,171178.208982
30,2997778.825000,2966536.662500,171178.208982
31,3002149.400000,2966536.662500,169466.426892
32,3005211.700000,2966536.662500,169466.426892
33,3007170.250000,2966536.662500,169466.426892
34,3019507.162500,2966536.662500,169466.426892
35,3014149.837500,2966536.662500,169466.426892
36,3001257.150000,2966536.662500,167771.762623
37,3000748.362500,2966536.662500,167771.762623
38,3001861.762500,2966536.662500,167771.762623
39,2955547.850000,2955547.850000,167771.762623
40,2954888.187500,2954888.187500,167771.762623
41,2947554.825000,2947554.825000,166094.044997
42,2961087.837500,2947554.825000,166094.044997
43,2961080.712500,2947554.825000,166094.044997
44,2960690.962500,2947554.825000,166094.044997
45,2945461.762500,2945461.762500,166094.044997
46,2945818.987500,2945461.762500,164433.104547
47,2945818.987500,2945461.762500,164433.104547
48,2955087.050000,2945461.762500,164433.104547
49,2955039.050000,2945461.762500,164433.104547
50,2965182.237500,2945461.762500,164433.104547
51,2961918.262500,2945461.762500,162788.773502
52,2961918.262500,2945461.762500,162788.773502
53,3051445.012500,2945461.762500,162788.773502
54,3048850.387500,2945461.762500,162788.773502
55,3049359.175000,2945461.762500,162788.773502
56,3062827.675000,2945461.762500,161160.885767
57,3062827.675000,2945461.762500,161160.885767
58,3055625.950000,2945461.762500,161160.885767
59,3083740.637500,2945461.762500,161160.885767
60,3083638.412500,2945461.762500,161160.885767
61,3082971.537500,2945461.762500,159549.276909
62,3071456.875000,2945461.762500,159549.276909
63,3074517.550000,2945461.762500,159549.276909
64,3048004.112500,2945461.762500,159549.276909
65,3048004.112500,2945461.762500,159549.276909
66,3043520.312500,2945461.762500,157953.784140
67,3038613.625000,2945461.762500,157953.784140
68,3031366.825000,2945461.762500,157953.784140
69,3031505.525000,2945461.762500,157953.784140
70,3039133.625000,2945461.762500,157953.784140
71,2956940.237500,2945461.762500,156374.246298
72,2966330.837500,2945461.762500,156374.246298
73,2965762.375000,2945461.762500,156374.246298
74,2975537.887500,2945461.762500,156374.246298
75,2977072.462500,2945461.762500,156374.246298
76,2977299.937500,2945461.762500,154810.503835
77,2930400.662500,2930400.662500,154810.503835
78,2929905.662500,2929905.662500,154810.503835
79,2929905.662500,2929905.662500,154810.503835
80,2931146.187500,2929905.662500,154810.503835
81,2897695.375000,2897695.375000,153262.398797
82,2882647.912500,2882647.912500,153262.398797
83,2880920.787500,2880920.787500,153262.398797
84,2876392.212500,2876392.212500,153262.398797
85,2877314.150000,2876392.212500,153262.398797
86,2871980.187500,2871980.187500,151729.774809
87,2871267.687500,2871267.687500,151729.774809
88,2867152.250000,2867152.250000,151729.774809
89,2861985.687500,2861985.687500,151729.774809
90,2851284.587500,2851284.587500,151729.774809
91,2848093.900000,2848093.900000,150212.477061
92,2842821.400000,2842821.400000,150212.477061
93,2843245.712500,2842821.400000,150212.477061
94,2845052.400000,2842821.400000,150212.477061
95,2845052.400000,2842821.400000,150212.477061
96,2731156.712500,2731156.712500,148710.352290
97,2731156.712500,2731156.712500,148710.352290
98,2729818.000000,2729818.000000,148710.352290
99,2729212.850000,2729212.850000,148710.352290
100,2728626.050000,2728626.050000,148710.352290
101,2728626.050000,2728626.050000,147223.248768
102,2841915.950000,2728626.050000,147223.248768
103,2841915.950000,2728626.050000,147223.248768
104,2846693.937500,2728626.050000,147223.248768
105,2846693.937500,2728626.050000,147223.248768
106,2742111.250000,2728626.050000,145751.016280
107,2738708.500000,2728626.050000,145751.016280
108,2738708.500000,2728626.050000,145751.016280
109,2738284.187500,2728626.050000,145751.016280
110,2738284.187500,2728626.050000,145751.016280
111,2738284.187500,2728626.050000,144293.506117
112,2728043.437500,2728043.437500,144293.506117
113,2728139.837500,2728043.437500,144293.506117
114,2735874.212500,2728043.437500,144293.506117
115,2735874.212500,2728043.437500,144293.506117
116,2735874.212500,2728043.437500,142850.571056
117,2734746.212500,2728043.437500,142850.571056
118,2750182.787500,2728043.437500,142850.571056
119,2750895.287500,2728043.437500,142850.571056
120,2748906.487500,2728043.437500,142850.571056
121,2736763.262500,2728043.437500,141422.065345
122,2736763.262500,2728043.437500,141422.065345
123,2739655.887500,2728043.437500,141422.065345
124,2740442.337500,2728043.437500,141422.065345
125,2732792.337500,2728043.437500,141422.065345
126,2724950.137500,2724950.137500,140007.844692
127,2724163.687500,2724163.687500,140007.844692
128,2728837.837500,2724163.687500,140007.844692
129,2729181.450000,2724163.687500,140007.844692
130,2728222.687500,2724163.687500,140007.844692
131,2728222.687500,2724163.687500,138607.766245
132,2731080.437500,2724163.687500,138607.766245
133,2723151.537500,2723151.537500,138607.766245
134,2723151.537500,2723151.537500,138607.766245
135,2750043.312500,2723151.537500,138607.766245
136,2737980.550000,2723151.537500,137221.688582
137,2737980.550000,2723151.537500,137221.688582
138,2742167.200000,2723151.537500,137221.688582
139,2742167.200000,2723151.537500,137221.688582
140,2742167.200000,2723151.537500,137221.688582
141,2742167.200000,2723151.537500,135849.471697
142,2742167.200000,2723151.537500,135849.471697
143,2743505.912500,2723151.537500,135849.471697
144,2743505.912500,2723151.537500,135849.471697
145,2745747.837500,2723151.537500,135849.471697
146,2737967.787500,2723151.537500,134490.976980
147,2737373.787500,2723151.537500,134490.976980
148,2737373.787500,2723151.537500,134490.976980
149,2737691.825000,2723151.537500,134490.976980
150,2718234.550000,2718234.550000,134490.976980
151,2718287.350000,2718234.550000,133146.067210
152,2712204.550000,2712204.550000,133146.067210
153,2683468.725000,2683468.725000,133146.067210
154,2683468.725000,2683468.725000,133146.067210
155,2685305.525000,2683468.725000,133146.067210
156,2690426.400000,2683468.725000,131814.606538
157,2678124.150000,2678124.150000,131814.606538
158,2681997.262500,2678124.150000,131814.606538
159,2682729.262500,2678124.150000,131814.606538
160,3132082.887500,2678124.150000,131814.606538
161,3132082.887500,2678124.150000,130496.460472
162,3202618.362500,2678124.150000,130496.460472
163,3203846.862500,2678124.150000,130496.460472
164,3196837.962500,2678124.150000,130496.460472
165,3216328.837500,2678124.150000,130496.460472
166,3216328.837500,2678124.150000,129191.495868
167,3226976.225000,2678124.150000,129191.495868
168,3236044.287500,2678124.150000,129191.495868
169,3236044.287500,2678124.150000,129191.495868
170,3238254.287500,2678124.150000,129191.495868
171,3238254.287500,2678124.150000,127899.580909
172,3208476.987500,2678124.150000,127899.580909
173,3192637.262500,2678124.150000,127899.580909
174,3192315.925000,2678124.150000,127899.580909
175,2742962.300000,2678124.150000,127899.580909
176,2743689.837500,2678124.150000,126620.585100
177,2744539.362500,2678124.150000,126620.585100
178,2744539.362500,2678124.150000,126620.585100
179,2744539.362500,2678124.150000,126620.585100
180,2745710.437500,2678124.150000,126620.585100
181,2768503.087500,2678124.150000,125354.379249
182,2775992.912500,2678124.150000,125354.379249
