iteration,constructed,improved,best
1,1.2402e+06,1.2402e+06,1.2402e+06
2,1.33251e+06,1.31773e+06,1.2402e+06
3,1.3465e+06,1.32262e+06,1.2402e+06
4,1.3324e+06,1.32577e+06,1.2402e+06
5,1.28231e+06,1.2554e+06,1.2402e+06
6,1.31296e+06,1.29938e+06,1.2402e+06
7,1.30954e+06,1.29606e+06,1.2402e+06
8,1.33474e+06,1.30725e+06,1.2402e+06
9,1.35174e+06,1.28371e+06,1.2402e+06
10,1.30282e+06,1.29851e+06,1.2402e+06
11,1.28898e+06,1.28898e+06,1.2402e+06
12,1.29675e+06,1.29675e+06,1.2402e+06
13,1.35592e+06,1.34335e+06,1.2402e+06
14,1.35276e+06,1.29529e+06,1.2402e+06
15,1.29777e+06,1.22799e+06,1.22799e+06
16,1.33461e+06,1.2998e+06,1.22799e+06
17,1.31524e+06,1.30872e+06,1.22799e+06
18,1.30083e+06,1.28711e+06,1.22799e+06
19,1.31363e+06,1.30983e+06,1.22799e+06
20,1.25463e+06,1.25269e+06,1.22799e+06
21,1.3078e+06,1.30483e+06,1.22799e+06
22,1.32756e+06,1.32342e+06,1.22799e+06
23,1.32386e+06,1.30729e+06,1.22799e+06
24,1.30893e+06,1.2528e+06,1.22799e+06
25,1.25234e+06,1.24395e+06,1.22799e+06
26,1.28802e+06,1.28735e+06,1.22799e+06
27,1.31607e+06,1.26858e+06,1.22799e+06
28,1.29657e+06,1.29567e+06,1.22799e+06
29,1.33482e+06,1.3218e+06,1.22799e+06
30,1.2795e+06,1.27661e+06,1.22799e+06
31,1.36395e+06,1.35346e+06,1.22799e+06
32,1.31968e+06,1.31968e+06,1.22799e+06
33,1.32774e+06,1.32275e+06,1.22799e+06
34,1.29888e+06,1.2926e+06,1.22799e+06
35,1.28856e+06,1.28195e+06,1.22799e+06
36,1.33631e+06,1.31009e+06,1.22799e+06
37,1.33039e+06,1.32358e+06,1.22799e+06
38,1.28998e+06,1.28562e+06,1.22799e+06
39,1.32502e+06,1.29166e+06,1.22799e+06
40,1.34769e+06,1.31733e+06,1.22799e+06
41,1.33918e+06,1.3374e+06,1.22799e+06
42,1.28937e+06,1.27544e+06,1.22799e+06
43,1.25015e+06,1.24688e+06,1.22799e+06
44,1.30134e+06,1.30134e+06,1.22799e+06
45,1.32531e+06,1.31709e+06,1.22799e+06
46,1.26299e+06,1.23631e+06,1.22799e+06
47,1.28283e+06,1.26759e+06,1.22799e+06
48,1.2632e+06,1.25505e+06,1.22799e+06
49,1.40186e+06,1.38434e+06,1.22799e+06
50,1.31894e+06,1.31259e+06,1.22799e+06
51,1.27511e+06,1.26873e+06,1.22799e+06
52,1.34434e+06,1.31285e+06,1.22799e+06
53,1.29731e+06,1.29201e+06,1.22799e+06
54,1.31786e+06,1.30695e+06,1.22799e+06
55,1.30752e+06,1.28312e+06,1.22799e+06
56,1.31256e+06,1.3103e+06,1.22799e+06
57,1.35446e+06,1.33826e+06,1.22799e+06
58,1.25992e+06,1.25715e+06,1.22799e+06
59,1.27524e+06,1.26454e+06,1.22799e+06
60,1.34608e+06,1.34178e+06,1.22799e+06
61,1.27685e+06,1.2456e+06,1.22799e+06
62,1.34501e+06,1.34421e+06,1.22799e+06
63,1.36819e+06,1.36129e+06,1.22799e+06
64,1.29232e+06,1.28132e+06,1.22799e+06
65,1.28043e+06,1.27755e+06,1.22799e+06
66,1.3142e+06,1.30571e+06,1.22799e+06
67,1.33326e+06,1.30952e+06,1.22799e+06
68,1.276e+06,1.24094e+06,1.22799e+06
69,1.24989e+06,1.24867e+06,1.22799e+06
70,1.29318e+06,1.28666e+06,1.22799e+06
71,1.32533e+06,1.32509e+06,1.22799e+06
72,1.31602e+06,1.31038e+06,1.22799e+06
73,1.27216e+06,1.24615e+06,1.22799e+06
74,1.3217e+06,1.29365e+06,1.22799e+06
75,1.30163e+06,1.29088e+06,1.22799e+06
76,1.30676e+06,1.29858e+06,1.22799e+06
77,1.29724e+06,1.2909e+06,1.22799e+06
78,1.31747e+06,1.30495e+06,1.22799e+06
79,1.28265e+06,1.27064e+06,1.22799e+06
80,1.30978e+06,1.29558e+06,1.22799e+06
81,1.32728e+06,1.32688e+06,1.22799e+06
82,1.30516e+06,1.28816e+06,1.22799e+06
83,1.33823e+06,1.33334e+06,1.22799e+06
84,1.34715e+06,1.34497e+06,1.22799e+06
85,1.34735e+06,1.34595e+06,1.22799e+06
86,1.30635e+06,1.3026e+06,1.22799e+06
87,1.27471e+06,1.26899e+06,1.22799e+06
88,1.33188e+06,1.30864e+06,1.22799e+06
89,1.35537e+06,1.3366e+06,1.22799e+06
90,1.23662e+06,1.22885e+06,1.22799e+06
91,1.27848e+06,1.27788e+06,1.22799e+06
92,1.28821e+06,1.26289e+06,1.22799e+06
93,1.25987e+06,1.25474e+06,1.22799e+06
94,1.28219e+06,1.26866e+06,1.22799e+06
95,1.36007e+06,1.35134e+06,1.22799e+06
96,1.30088e+06,1.26661e+06,1.22799e+06
97,1.28678e+06,1.2523e+06,1.22799e+06
98,1.27564e+06,1.24792e+06,1.22799e+06
99,1.22987e+06,1.22959e+06,1.22799e+06
100,1.27123e+06,1.26854e+06,1.22799e+06
