iteration,constructed,improved,best
1,1.35133e+06,1.35127e+06,1.35127e+06
2,1.35944e+06,1.35418e+06,1.35127e+06
3,1.28156e+06,1.28156e+06,1.28156e+06
4,1.28873e+06,1.28046e+06,1.28046e+06
5,1.31953e+06,1.29576e+06,1.28046e+06
6,1.28746e+06,1.28713e+06,1.28046e+06
7,1.2761e+06,1.26761e+06,1.26761e+06
8,1.25712e+06,1.24728e+06,1.24728e+06
9,1.30337e+06,1.26769e+06,1.24728e+06
10,1.35705e+06,1.35668e+06,1.24728e+06
11,1.29358e+06,1.25609e+06,1.24728e+06
12,1.27033e+06,1.26414e+06,1.24728e+06
13,1.28349e+06,1.27145e+06,1.24728e+06
14,1.32483e+06,1.27462e+06,1.24728e+06
15,1.30047e+06,1.29213e+06,1.24728e+06
16,1.29265e+06,1.2864e+06,1.24728e+06
17,1.2844e+06,1.27996e+06,1.24728e+06
18,1.2882e+06,1.28744e+06,1.24728e+06
19,1.32977e+06,1.32926e+06,1.24728e+06
20,1.29586e+06,1.29219e+06,1.24728e+06
21,1.34554e+06,1.34554e+06,1.24728e+06
22,1.27605e+06,1.26513e+06,1.24728e+06
23,1.35591e+06,1.30478e+06,1.24728e+06
24,1.30166e+06,1.29576e+06,1.24728e+06
25,1.29789e+06,1.29422e+06,1.24728e+06
26,1.36067e+06,1.28676e+06,1.24728e+06
27,1.28323e+06,1.27534e+06,1.24728e+06
28,1.31248e+06,1.28536e+06,1.24728e+06
29,1.4008e+06,1.39882e+06,1.24728e+06
30,1.32439e+06,1.31247e+06,1.24728e+06
31,1.26247e+06,1.26247e+06,1.24728e+06
32,1.29979e+06,1.29576e+06,1.24728e+06
33,1.38928e+06,1.36141e+06,1.24728e+06
34,1.32276e+06,1.31006e+06,1.24728e+06
35,1.38256e+06,1.34084e+06,1.24728e+06
36,1.35213e+06,1.31514e+06,1.24728e+06
37,1.28552e+06,1.28015e+06,1.24728e+06
38,1.33027e+06,1.32731e+06,1.24728e+06
39,1.33838e+06,1.286e+06,1.24728e+06
40,1.27516e+06,1.25419e+06,1.24728e+06
41,1.23683e+06,1.23417e+06,1.23417e+06
42,1.29645e+06,1.28405e+06,1.23417e+06
43,1.31172e+06,1.27842e+06,1.23417e+06
44,1.32156e+06,1.31682e+06,1.23417e+06
45,1.26124e+06,1.24116e+06,1.23417e+06
46,1.3831e+06,1.37774e+06,1.23417e+06
47,1.28484e+06,1.2802e+06,1.23417e+06
48,1.28328e+06,1.28319e+06,1.23417e+06
49,1.25858e+06,1.25817e+06,1.23417e+06
50,1.36825e+06,1.34802e+06,1.23417e+06
51,1.26737e+06,1.25514e+06,1.23417e+06
52,1.34717e+06,1.33096e+06,1.23417e+06
53,1.24615e+06,1.24587e+06,1.23417e+06
54,1.31818e+06,1.30471e+06,1.23417e+06
55,1.34964e+06,1.27179e+06,1.23417e+06
56,1.31349e+06,1.30491e+06,1.23417e+06
57,1.27585e+06,1.27057e+06,1.23417e+06
58,1.27301e+06,1.2714e+06,1.23417e+06
59,1.33324e+06,1.27575e+06,1.23417e+06
60,1.27699e+06,1.26285e+06,1.23417e+06
61,1.27505e+06,1.27189e+06,1.23417e+06
62,1.25448e+06,1.24052e+06,1.23417e+06
63,1.26512e+06,1.26321e+06,1.23417e+06
64,1.33913e+06,1.2934e+06,1.23417e+06
65,1.30661e+06,1.30142e+06,1.23417e+06
66,1.32483e+06,1.28984e+06,1.23417e+06
67,1.26395e+06,1.26395e+06,1.23417e+06
68,1.31615e+06,1.30754e+06,1.23417e+06
69,1.37686e+06,1.2971e+06,1.23417e+06
70,1.39566e+06,1.37115e+06,1.23417e+06
71,1.22963e+06,1.22703e+06,1.22703e+06
72,1.3253e+06,1.31814e+06,1.22703e+06
73,1.27866e+06,1.27775e+06,1.22703e+06
74,1.31532e+06,1.28238e+06,1.22703e+06
75,1.37414e+06,1.36658e+06,1.22703e+06
76,1.29691e+06,1.28075e+06,1.22703e+06
77,1.28685e+06,1.27801e+06,1.22703e+06
78,1.27986e+06,1.27986e+06,1.22703e+06
79,1.26749e+06,1.26651e+06,1.22703e+06
80,1.27144e+06,1.24125e+06,1.22703e+06
81,1.29096e+06,1.25824e+06,1.22703e+06
82,1.3568e+06,1.32836e+06,1.22703e+06
83,1.28884e+06,1.27577e+06,1.22703e+06
84,1.29345e+06,1.2884e+06,1.22703e+06
85,1.27037e+06,1.27037e+06,1.22703e+06
86,1.34321e+06,1.27868e+06,1.22703e+06
87,1.31381e+06,1.30026e+06,1.22703e+06
88,1.35421e+06,1.34232e+06,1.22703e+06
89,1.24309e+06,1.23866e+06,1.22703e+06
90,1.24488e+06,1.24474e+06,1.22703e+06
91,1.25032e+06,1.25032e+06,1.22703e+06
92,1.41975e+06,1.40737e+06,1.22703e+06
93,1.37136e+06,1.37048e+06,1.22703e+06
94,1.25693e+06,1.2551e+06,1.22703e+06
95,1.30727e+06,1.30165e+06,1.22703e+06
96,1.28272e+06,1.28272e+06,1.22703e+06
97,1.36562e+06,1.36435e+06,1.22703e+06
98,1.34664e+06,1.34116e+06,1.22703e+06
99,1.34252e+06,1.33594e+06,1.22703e+06
100,1.29571e+06,1.28368e+06,1.22703e+06
