iteration,constructed,improved,best
1,1.2711e+06,1.26244e+06,1.26244e+06
2,1.36392e+06,1.34945e+06,1.26244e+06
3,1.30702e+06,1.29219e+06,1.26244e+06
4,1.25209e+06,1.21758e+06,1.21758e+06
5,1.31431e+06,1.29283e+06,1.21758e+06
6,1.33185e+06,1.32206e+06,1.21758e+06
7,1.26778e+06,1.26302e+06,1.21758e+06
8,1.37443e+06,1.35024e+06,1.21758e+06
9,1.28225e+06,1.23905e+06,1.21758e+06
10,1.33993e+06,1.2819e+06,1.21758e+06
11,1.29547e+06,1.29435e+06,1.21758e+06
12,1.36196e+06,1.3218e+06,1.21758e+06
13,1.3275e+06,1.31308e+06,1.21758e+06
14,1.37561e+06,1.3428e+06,1.21758e+06
15,1.31758e+06,1.28753e+06,1.21758e+06
16,1.29211e+06,1.28517e+06,1.21758e+06
17,1.26857e+06,1.23746e+06,1.21758e+06
18,1.3032e+06,1.27636e+06,1.21758e+06
19,1.38395e+06,1.38395e+06,1.21758e+06
20,1.35058e+06,1.34252e+06,1.21758e+06
21,1.35005e+06,1.34459e+06,1.21758e+06
22,1.31409e+06,1.30837e+06,1.21758e+06
23,1.34364e+06,1.34104e+06,1.21758e+06
24,1.31359e+06,1.29998e+06,1.21758e+06
25,1.29709e+06,1.29583e+06,1.21758e+06
26,1.33373e+06,1.3265e+06,1.21758e+06
27,1.34085e+06,1.29747e+06,1.21758e+06
28,1.2796e+06,1.27957e+06,1.21758e+06
29,1.27032e+06,1.2672e+06,1.21758e+06
30,1.28123e+06,1.27459e+06,1.21758e+06
31,1.27883e+06,1.26596e+06,1.21758e+06
32,1.27951e+06,1.26877e+06,1.21758e+06
33,1.36264e+06,1.34801e+06,1.21758e+06
34,1.33333e+06,1.29482e+06,1.21758e+06
35,1.31412e+06,1.28198e+06,1.21758e+06
36,1.33635e+06,1.32997e+06,1.21758e+06
37,1.30379e+06,1.28147e+06,1.21758e+06
38,1.38274e+06,1.35059e+06,1.21758e+06
39,1.2814e+06,1.27869e+06,1.21758e+06
40,1.31843e+06,1.31829e+06,1.21758e+06
41,1.30238e+06,1.2891e+06,1.21758e+06
42,1.30982e+06,1.28159e+06,1.21758e+06
43,1.31567e+06,1.27745e+06,1.21758e+06
44,1.35083e+06,1.34297e+06,1.21758e+06
45,1.3979e+06,1.35806e+06,1.21758e+06
46,1.34669e+06,1.31895e+06,1.21758e+06
47,1.3073e+06,1.29871e+06,1.21758e+06
48,1.28131e+06,1.27808e+06,1.21758e+06
49,1.34024e+06,1.33935e+06,1.21758e+06
50,1.34742e+06,1.30271e+06,1.21758e+06
51,1.24281e+06,1.23401e+06,1.21758e+06
52,1.38201e+06,1.34959e+06,1.21758e+06
53,1.27083e+06,1.2631e+06,1.21758e+06
54,1.23839e+06,1.23708e+06,1.21758e+06
55,1.26096e+06,1.26096e+06,1.21758e+06
56,1.35837e+06,1.35837e+06,1.21758e+06
57,1.32112e+06,1.26916e+06,1.21758e+06
58,1.36578e+06,1.35865e+06,1.21758e+06
59,1.22749e+06,1.21866e+06,1.21758e+06
60,1.32967e+06,1.32616e+06,1.21758e+06
61,1.24442e+06,1.24152e+06,1.21758e+06
62,1.28902e+06,1.22786e+06,1.21758e+06
63,1.37121e+06,1.33942e+06,1.21758e+06
64,1.29283e+06,1.28929e+06,1.21758e+06
65,1.32118e+06,1.31396e+06,1.21758e+06
66,1.27462e+06,1.26222e+06,1.21758e+06
67,1.28666e+06,1.28666e+06,1.21758e+06
68,1.28607e+06,1.28018e+06,1.21758e+06
69,1.33927e+06,1.33926e+06,1.21758e+06
70,1.30792e+06,1.29695e+06,1.21758e+06
71,1.34319e+06,1.31116e+06,1.21758e+06
72,1.3121e+06,1.29798e+06,1.21758e+06
73,1.32151e+06,1.31705e+06,1.21758e+06
74,1.34033e+06,1.30396e+06,1.21758e+06
75,1.3737e+06,1.32463e+06,1.21758e+06
76,1.32965e+06,1.32684e+06,1.21758e+06
77,1.28814e+06,1.28441e+06,1.21758e+06
78,1.2625e+06,1.26146e+06,1.21758e+06
79,1.24656e+06,1.24361e+06,1.21758e+06
80,1.32704e+06,1.32563e+06,1.21758e+06
81,1.35101e+06,1.32764e+06,1.21758e+06
82,1.31157e+06,1.31057e+06,1.21758e+06
83,1.31145e+06,1.28307e+06,1.21758e+06
84,1.30736e+06,1.29962e+06,1.21758e+06
85,1.3318e+06,1.28351e+06,1.21758e+06
86,1.34627e+06,1.32032e+06,1.21758e+06
87,1.26187e+06,1.26187e+06,1.21758e+06
88,1.35077e+06,1.34882e+06,1.21758e+06
89,1.31496e+06,1.30914e+06,1.21758e+06
90,1.29803e+06,1.29279e+06,1.21758e+06
91,1.3671e+06,1.2949e+06,1.21758e+06
92,1.28771e+06,1.23019e+06,1.21758e+06
93,1.26921e+06,1.26235e+06,1.21758e+06
94,1.31789e+06,1.30406e+06,1.21758e+06
95,1.30827e+06,1.27902e+06,1.21758e+06
96,1.33626e+06,1.33626e+06,1.21758e+06
97,1.32924e+06,1.32537e+06,1.21758e+06
98,1.29634e+06,1.27414e+06,1.21758e+06
99,1.28125e+06,1.28125e+06,1.21758e+06
100,1.2725e+06,1.2725e+06,1.21758e+06
