iteration,shaken,after_local_search,best
1,3.23229e+06,2.42177e+06,2.42177e+06
2,2.48293e+06,2.41353e+06,2.41353e+06
3,2.44974e+06,2.08182e+06,2.08182e+06
4,2.08035e+06,2.06872e+06,2.06872e+06
5,2.28284e+06,2.22176e+06,2.06872e+06
6,2.0977e+06,2.08247e+06,2.06872e+06
7,2.07164e+06,1.8498e+06,1.8498e+06
8,1.84498e+06,1.84076e+06,1.84076e+06
9,1.83371e+06,1.7929e+06,1.7929e+06
10,1.78926e+06,1.74317e+06,1.74317e+06
11,1.76068e+06,1.69447e+06,1.69447e+06
12,1.71656e+06,1.67663e+06,1.67663e+06
13,1.66159e+06,1.66159e+06,1.66159e+06
14,1.69117e+06,1.68383e+06,1.66159e+06
15,1.57515e+06,1.48377e+06,1.48377e+06
16,1.49163e+06,1.49163e+06,1.48377e+06
17,2.34879e+06,2.34624e+06,1.48377e+06
18,1.49174e+06,1.41186e+06,1.41186e+06
19,1.46055e+06,1.42981e+06,1.41186e+06
20,1.42516e+06,1.42516e+06,1.41186e+06
21,1.67537e+06,1.67079e+06,1.41186e+06
22,1.54068e+06,1.50853e+06,1.41186e+06
23,1.39839e+06,1.39839e+06,1.39839e+06
24,1.40967e+06,1.40967e+06,1.39839e+06
25,1.3989e+06,1.39011e+06,1.39011e+06
26,1.41404e+06,1.40425e+06,1.39011e+06
27,1.39184e+06,1.39184e+06,1.39011e+06
28,1.52796e+06,1.50111e+06,1.39011e+06
29,1.39026e+06,1.389e+06,1.389e+06
30,1.48145e+06,1.47683e+06,1.389e+06
31,1.40752e+06,1.40752e+06,1.389e+06
32,1.41372e+06,1.40464e+06,1.389e+06
33,1.40558e+06,1.38804e+06,1.38804e+06
34,1.3874e+06,1.36736e+06,1.36736e+06
35,1.38587e+06,1.38511e+06,1.36736e+06
36,1.40135e+06,1.39264e+06,1.36736e+06
37,1.39869e+06,1.39768e+06,1.36736e+06
38,1.43832e+06,1.42957e+06,1.36736e+06
39,1.42123e+06,1.42123e+06,1.36736e+06
40,1.51123e+06,1.48941e+06,1.36736e+06
41,1.36702e+06,1.35755e+06,1.35755e+06
42,1.55366e+06,1.41323e+06,1.35755e+06
43,1.36903e+06,1.36903e+06,1.35755e+06
44,1.36435e+06,1.34801e+06,1.34801e+06
45,1.34777e+06,1.34154e+06,1.34154e+06
46,1.3467e+06,1.34595e+06,1.34154e+06
47,1.35709e+06,1.35475e+06,1.34154e+06
48,1.41502e+06,1.40778e+06,1.34154e+06
49,1.34147e+06,1.33414e+06,1.33414e+06
50,1.35976e+06,1.35963e+06,1.33414e+06
51,1.37837e+06,1.37837e+06,1.33414e+06
52,1.41009e+06,1.40453e+06,1.33414e+06
53,1.3397e+06,1.33805e+06,1.33414e+06
54,1.42382e+06,1.41886e+06,1.33414e+06
55,1.36634e+06,1.36468e+06,1.33414e+06
56,1.34703e+06,1.34337e+06,1.33414e+06
57,1.35257e+06,1.33983e+06,1.33414e+06
58,1.35056e+06,1.35056e+06,1.33414e+06
59,1.33413e+06,1.32383e+06,1.32383e+06
60,1.3466e+06,1.34659e+06,1.32383e+06
61,1.9945e+06,1.99381e+06,1.32383e+06
62,1.39466e+06,1.39423e+06,1.32383e+06
63,1.36982e+06,1.36411e+06,1.32383e+06
64,1.56089e+06,1.55449e+06,1.32383e+06
65,1.49463e+06,1.49355e+06,1.32383e+06
66,1.35707e+06,1.34822e+06,1.32383e+06
67,1.64612e+06,1.63199e+06,1.32383e+06
68,1.38792e+06,1.37938e+06,1.32383e+06
69,1.32452e+06,1.30839e+06,1.30839e+06
70,1.33701e+06,1.33701e+06,1.30839e+06
71,1.33822e+06,1.33822e+06,1.30839e+06
72,1.31277e+06,1.31277e+06,1.30839e+06
73,1.36867e+06,1.36867e+06,1.30839e+06
74,1.38281e+06,1.38281e+06,1.30839e+06
75,1.34347e+06,1.34347e+06,1.30839e+06
76,1.30926e+06,1.29794e+06,1.29794e+06
77,1.31663e+06,1.31125e+06,1.29794e+06
78,1.3166e+06,1.30982e+06,1.29794e+06
79,1.34756e+06,1.33507e+06,1.29794e+06
80,1.2962e+06,1.28542e+06,1.28542e+06
81,1.28947e+06,1.28755e+06,1.28542e+06
82,1.51451e+06,1.51331e+06,1.28542e+06
83,1.3191e+06,1.31881e+06,1.28542e+06
84,1.28597e+06,1.2847e+06,1.2847e+06
