iteration,shaken,after_local_search,best
1,3.08074e+06,2.64136e+06,2.64136e+06
2,2.63574e+06,2.34918e+06,2.34918e+06
3,2.34646e+06,2.05292e+06,2.05292e+06
4,2.06953e+06,2.067e+06,2.05292e+06
5,2.20451e+06,2.20451e+06,2.05292e+06
6,2.07586e+06,2.0753e+06,2.05292e+06
7,2.03705e+06,2.01035e+06,2.01035e+06
8,2.05649e+06,1.94503e+06,1.94503e+06
9,1.96014e+06,1.96014e+06,1.94503e+06
10,1.88962e+06,1.88032e+06,1.88032e+06
11,1.91365e+06,1.64876e+06,1.64876e+06
12,1.65979e+06,1.64923e+06,1.64876e+06
13,1.633e+06,1.61389e+06,1.61389e+06
14,1.67249e+06,1.63161e+06,1.61389e+06
15,1.63782e+06,1.63676e+06,1.61389e+06
16,1.6635e+06,1.61737e+06,1.61389e+06
17,1.74596e+06,1.63381e+06,1.61389e+06
18,1.72249e+06,1.71315e+06,1.61389e+06
19,1.63917e+06,1.6386e+06,1.61389e+06
20,1.71325e+06,1.65618e+06,1.61389e+06
21,1.74007e+06,1.62761e+06,1.61389e+06
22,1.62104e+06,1.62036e+06,1.61389e+06
23,1.64207e+06,1.54081e+06,1.54081e+06
24,1.55095e+06,1.54981e+06,1.54081e+06
25,1.95747e+06,1.95747e+06,1.54081e+06
26,1.53935e+06,1.53935e+06,1.53935e+06
27,1.75042e+06,1.54919e+06,1.53935e+06
28,1.65797e+06,1.65797e+06,1.53935e+06
29,1.56806e+06,1.52858e+06,1.52858e+06
30,1.53454e+06,1.52672e+06,1.52672e+06
31,1.53131e+06,1.44343e+06,1.44343e+06
32,1.48799e+06,1.4784e+06,1.44343e+06
33,1.45223e+06,1.44635e+06,1.44343e+06
34,1.53803e+06,1.53748e+06,1.44343e+06
35,1.47034e+06,1.43992e+06,1.43992e+06
36,1.51853e+06,1.50013e+06,1.43992e+06
37,1.51114e+06,1.49983e+06,1.43992e+06
38,1.50567e+06,1.47356e+06,1.43992e+06
39,1.46682e+06,1.46682e+06,1.43992e+06
40,1.48399e+06,1.48173e+06,1.43992e+06
41,1.4484e+06,1.44359e+06,1.43992e+06
42,1.45718e+06,1.44701e+06,1.43992e+06
43,1.45002e+06,1.45002e+06,1.43992e+06
44,1.48784e+06,1.48653e+06,1.43992e+06
45,1.54129e+06,1.54129e+06,1.43992e+06
46,1.47911e+06,1.47892e+06,1.43992e+06
47,1.69013e+06,1.69013e+06,1.43992e+06
48,1.58109e+06,1.58081e+06,1.43992e+06
49,1.50723e+06,1.50723e+06,1.43992e+06
50,1.46445e+06,1.42784e+06,1.42784e+06
51,1.43354e+06,1.43354e+06,1.42784e+06
52,1.45169e+06,1.42262e+06,1.42262e+06
53,1.43812e+06,1.42179e+06,1.42179e+06
54,1.52143e+06,1.52076e+06,1.42179e+06
55,1.43263e+06,1.40514e+06,1.40514e+06
56,1.57939e+06,1.57939e+06,1.40514e+06
57,1.52817e+06,1.44336e+06,1.40514e+06
58,1.41014e+06,1.39303e+06,1.39303e+06
59,1.41671e+06,1.41671e+06,1.39303e+06
60,1.51673e+06,1.42886e+06,1.39303e+06
61,1.41152e+06,1.40213e+06,1.39303e+06
62,1.44076e+06,1.42442e+06,1.39303e+06
63,2.52509e+06,1.88033e+06,1.39303e+06
64,1.43764e+06,1.41557e+06,1.39303e+06
65,2.1719e+06,2.15908e+06,1.39303e+06
66,1.5042e+06,1.50022e+06,1.39303e+06
67,1.42646e+06,1.42646e+06,1.39303e+06
68,1.5863e+06,1.57927e+06,1.39303e+06
69,2.33152e+06,2.25581e+06,1.39303e+06
70,1.40016e+06,1.39944e+06,1.39303e+06
71,1.49668e+06,1.49668e+06,1.39303e+06
72,1.43197e+06,1.36425e+06,1.36425e+06
73,1.44105e+06,1.43473e+06,1.36425e+06
74,1.38709e+06,1.36794e+06,1.36425e+06
75,1.38628e+06,1.34562e+06,1.34562e+06
76,1.43772e+06,1.43718e+06,1.34562e+06
77,1.37752e+06,1.37324e+06,1.34562e+06
