iteration,current,best,temp
1,4.16076e+06,4.16029e+06,500000.000000
2,4016721.637500,4016721.637500,500000.000000
3,3919238.262500,3919238.262500,500000.000000
4,3920161.712500,3919238.262500,500000.000000
5,3920016.925000,3919238.262500,500000.000000
6,3904580.350000,3904580.350000,497500.000000
7,3904213.500000,3904213.500000,497500.000000
8,3899414.925000,3899414.925000,497500.000000
9,3914974.012500,3899414.925000,497500.000000
10,3875647.637500,3875647.637500,497500.000000
11,3954899.612500,3875647.637500,495012.500000
12,3963107.812500,3875647.637500,495012.500000
13,3962551.212500,3875647.637500,495012.500000
14,3962551.212500,3875647.637500,495012.500000
15,3956370.100000,3875647.637500,495012.500000
16,3954136.225000,3875647.637500,492537.437500
17,3951821.012500,3875647.637500,492537.437500
18,3913065.850000,3875647.637500,492537.437500
19,3918198.587500,3875647.637500,492537.437500
20,3825973.900000,3825973.900000,492537.437500
21,3825973.900000,3825973.900000,490074.750312
22,3837490.462500,3825973.900000,490074.750312
23,3828934.837500,3825973.900000,490074.750312
24,3828934.837500,3825973.900000,490074.750312
25,3826649.137500,3825973.900000,490074.750312
26,3826649.137500,3825973.900000,487624.376561
27,3840117.637500,3825973.900000,487624.376561
28,3840117.637500,3825973.900000,487624.376561
29,3840117.637500,3825973.900000,487624.376561
30,3800759.700000,3800759.700000,487624.376561
31,3792205.600000,3792205.600000,485186.254678
32,3793450.250000,3792205.600000,485186.254678
33,3758932.000000,3758932.000000,485186.254678
34,3758932.000000,3758932.000000,485186.254678
35,3758932.000000,3758932.000000,485186.254678
36,3756665.350000,3756665.350000,482760.323405
37,3729198.550000,3729198.550000,482760.323405
38,3736802.737500,3729198.550000,482760.323405
39,3740873.662500,3729198.550000,482760.323405
40,3849856.475000,3729198.550000,482760.323405
41,3867481.587500,3729198.550000,480346.521788
42,3865674.462500,3729198.550000,480346.521788
43,3865394.975000,3729198.550000,480346.521788
44,3865077.700000,3729198.550000,480346.521788
45,3865305.225000,3729198.550000,480346.521788
46,3871323.737500,3729198.550000,477944.789179
47,3824219.537500,3729198.550000,477944.789179
48,3824219.537500,3729198.550000,477944.789179
49,3853191.575000,3729198.550000,477944.789179
50,3848982.287500,3729198.550000,477944.789179
51,3850880.387500,3729198.550000,475555.065233
52,3850352.962500,3729198.550000,475555.065233
53,3727275.950000,3727275.950000,475555.065233
54,3818767.700000,3727275.950000,475555.065233
55,3762531.575000,3727275.950000,475555.065233
56,3763957.287500,3727275.950000,473177.289907
57,3778884.012500,3727275.950000,473177.289907
58,3778884.012500,3727275.950000,473177.289907
59,3854644.537500,3727275.950000,473177.289907
60,3858060.562500,3727275.950000,473177.289907
61,3704933.712500,3704933.712500,470811.403457
62,3701181.162500,3701181.162500,470811.403457
63,3697955.787500,3697955.787500,470811.403457
64,3697955.787500,3697955.787500,470811.403457
65,3697047.725000,3697047.725000,470811.403457
66,3700599.350000,3697047.725000,468457.346440
67,3674606.137500,3674606.137500,468457.346440
68,3640345.762500,3640345.762500,468457.346440
69,3634225.000000,3634225.000000,468457.346440
