iteration,current,best,temp
1,3.731e+06,3.731e+06,500000.000000
2,3731826.000000,3731001.100000,500000.000000
3,3721439.425000,3721439.425000,500000.000000
4,3434021.725000,3434021.725000,500000.000000
5,3434904.100000,3434021.725000,500000.000000
6,3441400.312500,3434021.725000,497500.000000
7,3435541.762500,3434021.725000,497500.000000
8,3439391.875000,3434021.725000,497500.000000
9,3441578.125000,3434021.725000,497500.000000
10,3426161.625000,3426161.625000,497500.000000
11,3425795.400000,3425795.400000,495012.500000
12,3424745.275000,3424745.275000,495012.500000
13,3441561.300000,3424745.275000,495012.500000
14,3442099.650000,3424745.275000,495012.500000
15,3444478.450000,3424745.275000,495012.500000
16,3444478.450000,3424745.275000,492537.437500
17,3448443.450000,3424745.275000,492537.437500
18,3543410.175000,3424745.275000,492537.437500
19,3520763.737500,3424745.275000,492537.437500
20,3525991.450000,3424745.275000,492537.437500
21,3410892.462500,3410892.462500,490074.750312
22,3408194.462500,3408194.462500,490074.750312
23,3408969.362500,3408194.462500,490074.750312
24,3413014.762500,3408194.462500,490074.750312
25,3372745.300000,3372745.300000,490074.750312
26,3372745.300000,3372745.300000,487624.376561
27,3339723.650000,3339723.650000,487624.376561
28,3329770.312500,3329770.312500,487624.376561
29,3264860.625000,3264860.625000,487624.376561
30,3267558.625000,3264860.625000,487624.376561
31,3278239.375000,3264860.625000,485186.254678
32,3279208.750000,3264860.625000,485186.254678
33,3281203.450000,3264860.625000,485186.254678
34,3269855.750000,3264860.625000,485186.254678
35,3270543.550000,3264860.625000,485186.254678
36,3270543.550000,3264860.625000,482760.323405
37,3242891.125000,3242891.125000,482760.323405
38,3242891.125000,3242891.125000,482760.323405
39,3244425.700000,3242891.125000,482760.323405
40,3244085.712500,3242891.125000,482760.323405
41,3244085.712500,3242891.125000,480346.521788
42,3262567.775000,3242891.125000,480346.521788
43,3274444.075000,3242891.125000,480346.521788
44,3274701.275000,3242891.125000,480346.521788
45,3177766.662500,3177766.662500,480346.521788
46,3146654.412500,3146654.412500,477944.789179
47,3146732.787500,3146654.412500,477944.789179
48,3102406.287500,3102406.287500,477944.789179
49,3102406.287500,3102406.287500,477944.789179
50,3102309.887500,3102309.887500,477944.789179
51,3111303.875000,3102309.887500,475555.065233
52,3113621.000000,3102309.887500,475555.065233
53,3105170.037500,3102309.887500,475555.065233
54,3105170.037500,3102309.887500,475555.065233
55,3086261.062500,3086261.062500,475555.065233
56,3093576.487500,3086261.062500,473177.289907
57,2886008.687500,2886008.687500,473177.289907
58,2923674.475000,2886008.687500,473177.289907
59,2903321.275000,2886008.687500,473177.289907
60,2907527.875000,2886008.687500,473177.289907
61,2928889.375000,2886008.687500,470811.403457
62,2930351.800000,2886008.687500,470811.403457
63,2923181.075000,2886008.687500,470811.403457
64,2922575.925000,2886008.687500,470811.403457
65,2908425.787500,2886008.687500,470811.403457
66,2904629.187500,2886008.687500,468457.346440
67,2906285.450000,2886008.687500,468457.346440
68,2902412.337500,2886008.687500,468457.346440
69,2896163.437500,2886008.687500,468457.346440
70,2984344.475000,2886008.687500,468457.346440
71,2980748.975000,2886008.687500,466115.059708
72,3002635.400000,2886008.687500,466115.059708
73,3002971.450000,2886008.687500,466115.059708
74,3007773.000000,2886008.687500,466115.059708
75,2986211.575000,2886008.687500,466115.059708
76,2984165.987500,2886008.687500,463784.484409
77,2984165.987500,2886008.687500,463784.484409
78,2990673.937500,2886008.687500,463784.484409
79,2993014.537500,2886008.687500,463784.484409
80,2892721.675000,2886008.687500,463784.484409
81,2898029.175000,2886008.687500,461465.561987
82,2897659.162500,2886008.687500,461465.561987
83,2901532.275000,2886008.687500,461465.561987
84,2899438.700000,2886008.687500,461465.561987
85,2906125.800000,2886008.687500,461465.561987
86,2777748.862500,2777748.862500,459158.234177
87,2777412.812500,2777412.812500,459158.234177
88,2777412.812500,2777412.812500,459158.234177
89,2776709.325000,2776709.325000,459158.234177
90,2777122.575000,2776709.325000,459158.234177
91,2731658.200000,2731658.200000,456862.443006
92,2730784.575000,2730784.575000,456862.443006
93,2739747.375000,2730784.575000,456862.443006
94,2738544.075000,2730784.575000,456862.443006
95,2737656.787500,2730784.575000,456862.443006
96,2853007.787500,2730784.575000,454578.130791
97,2853258.300000,2730784.575000,454578.130791
98,2865623.700000,2730784.575000,454578.130791
99,2918071.500000,2730784.575000,454578.130791
100,2913885.375000,2730784.575000,454578.130791
101,2913885.375000,2730784.575000,452305.240137
102,2803769.250000,2730784.575000,452305.240137
103,2799886.150000,2730784.575000,452305.240137
104,2784875.275000,2730784.575000,452305.240137
105,2784875.275000,2730784.575000,452305.240137
106,3035216.462500,2730784.575000,450043.713937
107,3035216.462500,2730784.575000,450043.713937
108,3034575.925000,2730784.575000,450043.713937
109,3034575.925000,2730784.575000,450043.713937
110,3031612.125000,2730784.575000,450043.713937
111,3026991.937500,2730784.575000,447793.495367
112,3075070.650000,2730784.575000,447793.495367
113,3070457.450000,2730784.575000,447793.495367
114,3070457.450000,2730784.575000,447793.495367
115,3066664.775000,2730784.575000,447793.495367
116,2912448.175000,2730784.575000,445554.527890
117,2918833.675000,2730784.575000,445554.527890
118,2917407.962500,2730784.575000,445554.527890
119,2922507.637500,2730784.575000,445554.527890
120,2914133.612500,2730784.575000,445554.527890
121,2914133.612500,2730784.575000,443326.755251
122,2914133.612500,2730784.575000,443326.755251
123,2907075.712500,2730784.575000,443326.755251
124,2911688.912500,2730784.575000,443326.755251
125,2909382.587500,2730784.575000,443326.755251
126,2906589.237500,2730784.575000,441110.121474
127,2946005.375000,2730784.575000,441110.121474
128,2944502.725000,2730784.575000,441110.121474
129,2933630.275000,2730784.575000,441110.121474
130,2942249.812500,2730784.575000,441110.121474
131,2920078.737500,2730784.575000,438904.570867
132,2940995.287500,2730784.575000,438904.570867
133,2934229.262500,2730784.575000,438904.570867
134,2992698.300000,2730784.575000,438904.570867
135,2989577.050000,2730784.575000,438904.570867
136,2990919.737500,2730784.575000,436710.048013
137,2990456.862500,2730784.575000,436710.048013
138,2992781.600000,2730784.575000,436710.048013
139,2995581.575000,2730784.575000,436710.048013
140,2997263.937500,2730784.575000,436710.048013
141,2937555.325000,2730784.575000,434526.497773
142,2938201.900000,2730784.575000,434526.497773
143,2938659.737500,2730784.575000,434526.497773
144,2941438.487500,2730784.575000,434526.497773
145,2951416.450000,2730784.575000,434526.497773
146,2952430.750000,2730784.575000,432353.865284
147,2942607.325000,2730784.575000,432353.865284
148,2982212.725000,2730784.575000,432353.865284
149,2978544.287500,2730784.575000,432353.865284
150,2938938.887500,2730784.575000,432353.865284
151,2942701.787500,2730784.575000,430192.095957
152,2942701.787500,2730784.575000,430192.095957
153,2943140.237500,2730784.575000,430192.095957
154,2728937.462500,2728937.462500,430192.095957
155,2604498.062500,2604498.062500,430192.095957
156,2604498.062500,2604498.062500,428041.135478
157,2612904.450000,2604498.062500,428041.135478
158,2608009.200000,2604498.062500,428041.135478
159,2608009.200000,2604498.062500,428041.135478
160,2608822.800000,2604498.062500,428041.135478
161,2607976.325000,2604498.062500,425900.929800
162,2607976.325000,2604498.062500,425900.929800
163,2607489.875000,2604498.062500,425900.929800
164,2595008.450000,2595008.450000,425900.929800
165,2607220.300000,2595008.450000,425900.929800
166,2606675.275000,2595008.450000,423771.425151
167,2602674.675000,2595008.450000,423771.425151
168,2743260.737500,2595008.450000,423771.425151
169,2749087.562500,2595008.450000,423771.425151
170,2749087.562500,2595008.450000,423771.425151
171,2741464.750000,2595008.450000,421652.568025
172,2987060.950000,2595008.450000,421652.568025
173,2995236.875000,2595008.450000,421652.568025
174,3002583.500000,2595008.450000,421652.568025
175,3007811.212500,2595008.450000,421652.568025
176,2849985.200000,2595008.450000,419544.305185
177,2850212.250000,2595008.450000,419544.305185
178,2850212.250000,2595008.450000,419544.305185
179,2351002.050000,2351002.050000,419544.305185
180,2345122.650000,2345122.650000,419544.305185
181,2348302.737500,2345122.650000,417446.583659
182,2430670.800000,2345122.650000,417446.583659
183,2440059.512500,2345122.650000,417446.583659
184,2440236.987500,2345122.650000,417446.583659
185,2453102.087500,2345122.650000,417446.583659
186,2345776.537500,2345122.650000,415359.350741
187,2346395.637500,2345122.650000,415359.350741
188,2346395.637500,2345122.650000,415359.350741
189,2346059.587500,2345122.650000,415359.350741
190,2334925.387500,2334925.387500,415359.350741
191,2334925.387500,2334925.387500,413282.553987
192,2382786.612500,2334925.387500,413282.553987
193,2386611.237500,2334925.387500,413282.553987
194,2400379.987500,2334925.387500,413282.553987
195,2545312.175000,2334925.387500,413282.553987
196,2540905.175000,2334925.387500,411216.141217
197,2539990.325000,2334925.387500,411216.141217
198,2632736.675000,2334925.387500,411216.141217
199,2649998.675000,2334925.387500,411216.141217
200,2623169.675000,2334925.387500,411216.141217
201,2643343.400000,2334925.387500,409160.060511
202,2661021.237500,2334925.387500,409160.060511
203,2661021.237500,2334925.387500,409160.060511
204,2682314.712500,2334925.387500,409160.060511
205,2682314.712500,2334925.387500,409160.060511
206,2595831.750000,2334925.387500,407114.260209
207,2717678.150000,2334925.387500,407114.260209
208,2715491.900000,2334925.387500,407114.260209
209,2722904.525000,2334925.387500,407114.260209
210,2724608.000000,2334925.387500,407114.260209
211,2717195.375000,2334925.387500,405078.688908
212,2721887.625000,2334925.387500,405078.688908
213,2721887.625000,2334925.387500,405078.688908
214,2725047.900000,2334925.387500,405078.688908
215,2715137.387500,2334925.387500,405078.688908
216,2715137.387500,2334925.387500,403053.295463
217,2731582.387500,2334925.387500,403053.295463
218,2642147.650000,2334925.387500,403053.295463
219,2643245.850000,2334925.387500,403053.295463
220,2657336.950000,2334925.387500,403053.295463
221,2657336.950000,2334925.387500,401038.028986
222,2657944.862500,2334925.387500,401038.028986
223,2655692.650000,2334925.387500,401038.028986
224,2824238.650000,2334925.387500,401038.028986
225,2772315.137500,2334925.387500,401038.028986
226,2729819.537500,2334925.387500,399032.838841
227,2730460.075000,2334925.387500,399032.838841
228,2731651.200000,2334925.387500,399032.838841
229,2733823.737500,2334925.387500,399032.838841
230,2726243.400000,2334925.387500,399032.838841
231,2798502.650000,2334925.387500,397037.674647
232,2798502.650000,2334925.387500,397037.674647
233,2826808.125000,2334925.387500,397037.674647
234,2796201.637500,2334925.387500,397037.674647
235,2796567.637500,2334925.387500,397037.674647
236,2806441.162500,2334925.387500,395052.486274
237,2802789.262500,2334925.387500,395052.486274
238,2796070.412500,2334925.387500,395052.486274
239,2625863.762500,2334925.387500,395052.486274
240,2627434.062500,2334925.387500,395052.486274
241,2632165.437500,2334925.387500,393077.223842
242,2632729.912500,2334925.387500,393077.223842
243,2639922.300000,2334925.387500,393077.223842
244,2533030.737500,2334925.387500,393077.223842
245,2540634.537500,2334925.387500,393077.223842
246,2513281.362500,2334925.387500,391111.837723
247,2510891.162500,2334925.387500,391111.837723
248,2521544.025000,2334925.387500,391111.837723
249,2577435.275000,2334925.387500,391111.837723
250,2589904.962500,2334925.387500,391111.837723
251,2595339.650000,2334925.387500,389156.278534
252,2595826.850000,2334925.387500,389156.278534
253,2601377.775000,2334925.387500,389156.278534
254,2601377.775000,2334925.387500,389156.278534
255,2601200.300000,2334925.387500,389156.278534
256,2601200.300000,2334925.387500,387210.497142
257,2601200.300000,2334925.387500,387210.497142
258,2595724.050000,2334925.387500,387210.497142
259,2593501.050000,2334925.387500,387210.497142
260,2624650.500000,2334925.387500,387210.497142
261,2673696.337500,2334925.387500,385274.444656
262,2673696.337500,2334925.387500,385274.444656
263,2703197.887500,2334925.387500,385274.444656
264,2703480.512500,2334925.387500,385274.444656
265,2703480.512500,2334925.387500,385274.444656
266,2737791.275000,2334925.387500,383348.072433
267,2737791.275000,2334925.387500,383348.072433
268,2739012.000000,2334925.387500,383348.072433
269,2693849.062500,2334925.387500,383348.072433
270,2693611.050000,2334925.387500,383348.072433
271,2693123.850000,2334925.387500,381431.332070
272,2682974.787500,2334925.387500,381431.332070
273,2694069.387500,2334925.387500,381431.332070
274,2699486.187500,2334925.387500,381431.332070
275,2650440.350000,2334925.387500,381431.332070
276,2724487.450000,2334925.387500,379524.175410
277,2725949.950000,2334925.387500,379524.175410
278,2726315.950000,2334925.387500,379524.175410
279,2726633.225000,2334925.387500,379524.175410
280,2796459.350000,2334925.387500,379524.175410
281,2807217.462500,2334925.387500,377626.554533
282,2807826.287500,2334925.387500,377626.554533
283,2809198.687500,2334925.387500,377626.554533
284,2809376.162500,2334925.387500,377626.554533
285,2739895.062500,2334925.387500,377626.554533
286,2739895.062500,2334925.387500,375738.421760
287,2739180.387500,2334925.387500,375738.421760
288,2739969.912500,2334925.387500,375738.421760
289,2696370.487500,2334925.387500,375738.421760
290,2700990.675000,2334925.387500,375738.421760
291,2801755.237500,2334925.387500,373859.729652
292,2801755.237500,2334925.387500,373859.729652
293,2805562.537500,2334925.387500,373859.729652
294,2805562.537500,2334925.387500,373859.729652
295,2794717.775000,2334925.387500,373859.729652
296,2795736.900000,2334925.387500,371990.431003
297,2795736.900000,2334925.387500,371990.431003
298,2800453.725000,2334925.387500,371990.431003
299,2799604.387500,2334925.387500,371990.431003
300,2809420.025000,2334925.387500,371990.431003
301,2752677.487500,2334925.387500,370130.478848
302,2685493.200000,2334925.387500,370130.478848
303,2740207.800000,2334925.387500,370130.478848
304,2730330.900000,2334925.387500,370130.478848
305,2730048.275000,2334925.387500,370130.478848
306,2734015.475000,2334925.387500,368279.826454
307,2736423.725000,2334925.387500,368279.826454
308,2732104.300000,2334925.387500,368279.826454
309,2748557.100000,2334925.387500,368279.826454
310,2718523.762500,2334925.387500,368279.826454
311,2717327.162500,2334925.387500,366438.427322
312,2731172.725000,2334925.387500,366438.427322
313,2728357.412500,2334925.387500,366438.427322
314,2728357.412500,2334925.387500,366438.427322
315,2667423.025000,2334925.387500,366438.427322
316,2667423.025000,2334925.387500,364606.235185
317,2668765.712500,2334925.387500,364606.235185
318,2664048.887500,2334925.387500,364606.235185
319,2661687.187500,2334925.387500,364606.235185
320,2655744.812500,2334925.387500,364606.235185
321,2658959.487500,2334925.387500,362783.204009
322,2736998.750000,2334925.387500,362783.204009
323,2736998.750000,2334925.387500,362783.204009
324,2732378.562500,2334925.387500,362783.204009
325,2787797.562500,2334925.387500,362783.204009
326,2781603.762500,2334925.387500,360969.287989
327,2729192.562500,2334925.387500,360969.287989
328,2665322.700000,2334925.387500,360969.287989
329,2656673.950000,2334925.387500,360969.287989
330,2560752.750000,2334925.387500,360969.287989
331,2560752.750000,2334925.387500,359164.441549
332,2566263.150000,2334925.387500,359164.441549
333,2538379.987500,2334925.387500,359164.441549
334,2538379.987500,2334925.387500,359164.441549
335,2539330.600000,2334925.387500,359164.441549
336,2539330.600000,2334925.387500,357368.619342
337,2539330.600000,2334925.387500,357368.619342
338,2611723.362500,2334925.387500,357368.619342
339,2611723.362500,2334925.387500,357368.619342
340,2613354.050000,2334925.387500,357368.619342
341,2617838.975000,2334925.387500,355581.776245
342,2617838.975000,2334925.387500,355581.776245
343,2624337.912500,2334925.387500,355581.776245
344,2624515.387500,2334925.387500,355581.776245
345,2623562.775000,2334925.387500,355581.776245
346,2624257.700000,2334925.387500,353803.867364
347,2576472.300000,2334925.387500,353803.867364
348,2605413.425000,2334925.387500,353803.867364
349,2552542.525000,2334925.387500,353803.867364
350,2552226.587500,2334925.387500,353803.867364
351,2552464.600000,2334925.387500,352034.848027
352,2552366.200000,2334925.387500,352034.848027
353,2552366.200000,2334925.387500,352034.848027
354,2562265.575000,2334925.387500,352034.848027
355,2558587.650000,2334925.387500,352034.848027
356,2558587.650000,2334925.387500,350274.673787
357,2558410.175000,2334925.387500,350274.673787
358,2531431.025000,2334925.387500,350274.673787
359,2525362.925000,2334925.387500,350274.673787
360,2533223.862500,2334925.387500,350274.673787
361,2525719.287500,2334925.387500,348523.300418
362,2537806.850000,2334925.387500,348523.300418
363,2517056.487500,2334925.387500,348523.300418
364,2517056.487500,2334925.387500,348523.300418
365,2519476.287500,2334925.387500,348523.300418
366,2520434.525000,2334925.387500,346780.683916
367,2525246.262500,2334925.387500,346780.683916
368,2530078.175000,2334925.387500,346780.683916
369,2544755.487500,2334925.387500,346780.683916
370,2544755.487500,2334925.387500,346780.683916
371,2540172.862500,2334925.387500,345046.780496
372,2540172.862500,2334925.387500,345046.780496
373,2540172.862500,2334925.387500,345046.780496
374,2568968.362500,2334925.387500,345046.780496
375,2576936.962500,2334925.387500,345046.780496
376,2478002.400000,2334925.387500,343321.546594
377,2477681.450000,2334925.387500,343321.546594
378,2479068.950000,2334925.387500,343321.546594
379,2484631.500000,2334925.387500,343321.546594
380,2483727.187500,2334925.387500,343321.546594
381,2484129.375000,2334925.387500,341604.938861
382,2628167.062500,2334925.387500,341604.938861
383,2644874.550000,2334925.387500,341604.938861
384,2649358.350000,2334925.387500,341604.938861
385,2666767.100000,2334925.387500,341604.938861
386,2666767.100000,2334925.387500,339896.914166
387,2727738.062500,2334925.387500,339896.914166
388,2729343.237500,2334925.387500,339896.914166
389,2692876.387500,2334925.387500,339896.914166
390,2694031.387500,2334925.387500,339896.914166
391,2694031.387500,2334925.387500,338197.429595
392,2698262.025000,2334925.387500,338197.429595
393,2699468.300000,2334925.387500,338197.429595
394,2700953.712500,2334925.387500,338197.429595
395,2703191.525000,2334925.387500,338197.429595
396,2703191.525000,2334925.387500,336506.442448
397,2715667.087500,2334925.387500,336506.442448
398,2733621.975000,2334925.387500,336506.442448
399,2596178.287500,2334925.387500,336506.442448
400,2596367.387500,2334925.387500,336506.442448
401,2599524.775000,2334925.387500,334823.910235
402,2600590.675000,2334925.387500,334823.910235
403,2549885.400000,2334925.387500,334823.910235
404,2554759.625000,2334925.387500,334823.910235
405,2559197.712500,2334925.387500,334823.910235
406,2553763.025000,2334925.387500,333149.790684
407,2611230.225000,2334925.387500,333149.790684
408,2632591.725000,2334925.387500,333149.790684
409,2632591.725000,2334925.387500,333149.790684
410,2586379.037500,2334925.387500,333149.790684
411,2585144.037500,2334925.387500,331484.041731
412,2592924.087500,2334925.387500,331484.041731
413,2628627.387500,2334925.387500,331484.041731
414,2630900.112500,2334925.387500,331484.041731
415,2630900.112500,2334925.387500,331484.041731
416,2633086.362500,2334925.387500,329826.621522
417,2590397.562500,2334925.387500,329826.621522
418,2586777.875000,2334925.387500,329826.621522
419,2577429.525000,2334925.387500,329826.621522
420,2576363.625000,2334925.387500,329826.621522
421,2575758.475000,2334925.387500,328177.488414
