iteration,current,best,temp
1,3.65754e+06,3.65754e+06,500000.000000
2,3664184.725000,3657540.312500,500000.000000
3,3664135.225000,3657540.312500,500000.000000
4,3665345.200000,3657540.312500,500000.000000
5,3666846.525000,3657540.312500,500000.000000
6,3668240.525000,3657540.312500,497500.000000
7,3661449.225000,3657540.312500,497500.000000
8,3660513.675000,3657540.312500,497500.000000
9,3653876.637500,3653876.637500,497500.000000
10,3573031.450000,3573031.450000,497500.000000
11,3573161.937500,3573031.450000,495012.500000
12,3565640.562500,3565640.562500,495012.500000
13,3569260.250000,3565640.562500,495012.500000
14,3516424.575000,3516424.575000,495012.500000
15,3516937.675000,3516424.575000,495012.500000
16,3515727.700000,3515727.700000,492537.437500
17,3514265.275000,3514265.275000,492537.437500
18,3511071.525000,3511071.525000,492537.437500
19,3515040.650000,3511071.525000,492537.437500
20,3535852.962500,3511071.525000,492537.437500
21,3515328.400000,3511071.525000,490074.750312
22,3505487.575000,3505487.575000,490074.750312
23,3505487.575000,3505487.575000,490074.750312
24,3509129.275000,3505487.575000,490074.750312
25,3499268.875000,3499268.875000,490074.750312
26,3492954.987500,3492954.987500,487624.376561
27,3477790.437500,3477790.437500,487624.376561
28,3473639.037500,3473639.037500,487624.376561
29,3447489.262500,3447489.262500,487624.376561
30,3436842.437500,3436842.437500,487624.376561
31,3437666.200000,3436842.437500,485186.254678
32,3442202.462500,3436842.437500,485186.254678
33,3474264.062500,3436842.437500,485186.254678
34,3474204.250000,3436842.437500,485186.254678
35,3434047.375000,3434047.375000,485186.254678
36,3434047.375000,3434047.375000,482760.323405
37,3460197.150000,3434047.375000,482760.323405
38,3459373.387500,3434047.375000,482760.323405
39,3459433.200000,3434047.375000,482760.323405
40,3459067.200000,3434047.375000,482760.323405
41,3466350.637500,3434047.375000,480346.521788
42,3462665.137500,3434047.375000,480346.521788
43,3464127.637500,3434047.375000,480346.521788
44,3466374.212500,3434047.375000,480346.521788
45,3466374.212500,3434047.375000,480346.521788
46,3489398.375000,3434047.375000,477944.789179
47,3492559.000000,3434047.375000,477944.789179
48,3463138.337500,3434047.375000,477944.789179
49,3409128.750000,3409128.750000,477944.789179
50,3408323.150000,3408323.150000,477944.789179
51,3368959.825000,3368959.825000,475555.065233
52,3377596.075000,3368959.825000,475555.065233
53,3370369.825000,3368959.825000,475555.065233
54,3320568.775000,3320568.775000,475555.065233
55,3320568.775000,3320568.775000,475555.065233
56,3317791.075000,3317791.075000,473177.289907
57,3328316.075000,3317791.075000,473177.289907
58,3294865.262500,3294865.262500,473177.289907
59,3295711.637500,3294865.262500,473177.289907
60,3293437.800000,3293437.800000,473177.289907
61,3331006.112500,3293437.800000,470811.403457
62,3356186.912500,3293437.800000,470811.403457
63,3377585.900000,3293437.800000,470811.403457
64,3373537.100000,3293437.800000,470811.403457
65,3382244.312500,3293437.800000,470811.403457
66,3363209.787500,3293437.800000,468457.346440
67,3363209.787500,3293437.800000,468457.346440
68,3366433.137500,3293437.800000,468457.346440
69,3356544.725000,3293437.800000,468457.346440
70,3356544.725000,3293437.800000,468457.346440
71,3333671.337500,3293437.800000,466115.059708
72,3340224.037500,3293437.800000,466115.059708
73,3356063.762500,3293437.800000,466115.059708
74,3359661.512500,3293437.800000,466115.059708
75,3353869.325000,3293437.800000,466115.059708
76,3347437.812500,3293437.800000,463784.484409
77,3349384.487500,3293437.800000,463784.484409
78,3349384.487500,3293437.800000,463784.484409
79,3350018.087500,3293437.800000,463784.484409
80,3353056.712500,3293437.800000,463784.484409
81,3353056.712500,3293437.800000,461465.561987
82,3358891.625000,3293437.800000,461465.561987
83,2853963.387500,2853963.387500,461465.561987
84,2872887.862500,2853963.387500,461465.561987
85,2682254.162500,2682254.162500,461465.561987
86,2448846.812500,2448846.812500,459158.234177
87,2448846.812500,2448846.812500,459158.234177
88,2440356.362500,2440356.362500,459158.234177
89,2548669.075000,2440356.362500,459158.234177
90,2548669.075000,2440356.362500,459158.234177
91,2547814.825000,2440356.362500,456862.443006
92,2544162.925000,2440356.362500,456862.443006
93,2538890.425000,2440356.362500,456862.443006
94,2524013.575000,2440356.362500,456862.443006
95,2514357.500000,2440356.362500,456862.443006
96,2680657.550000,2440356.362500,454578.130791
97,2694180.125000,2440356.362500,454578.130791
98,2699856.537500,2440356.362500,454578.130791
99,2699856.537500,2440356.362500,454578.130791
100,2699856.537500,2440356.362500,454578.130791
101,2692966.862500,2440356.362500,452305.240137
102,2704505.800000,2440356.362500,452305.240137
103,2703419.912500,2440356.362500,452305.240137
104,2689951.412500,2440356.362500,452305.240137
105,2690095.337500,2440356.362500,452305.240137
106,2697913.787500,2440356.362500,450043.713937
107,2698164.175000,2440356.362500,450043.713937
108,2708903.962500,2440356.362500,450043.713937
109,2704402.350000,2440356.362500,450043.713937
110,2718018.937500,2440356.362500,450043.713937
111,2718018.937500,2440356.362500,447793.495367
112,2717624.625000,2440356.362500,447793.495367
113,2718889.437500,2440356.362500,447793.495367
