generation,best,avg,worst,std
1,2.33213e+06,3451068.427,4396849.375,463711.482
2,2190163.862,2745235.394,3261351.862,274523.123
3,2044983.338,2407836.060,3356273.938,227463.248
4,1985549.375,2177387.185,2392479.788,98662.706
5,1947678.875,2102210.348,2515408.500,104670.790
6,1838167.225,2021021.530,2225230.963,77837.008
7,1829967.263,1949734.712,2247946.088,79844.080
8,1747379.963,1911990.241,2371457.463,128483.322
9,1738883.625,1872920.576,2251699.800,115882.390
10,1730203.375,1826779.331,2287672.838,109682.353
11,1733568.875,1815073.326,2253403.300,128328.600
12,1725451.425,1803145.423,2270524.675,111615.453
13,1714490.388,1819168.883,2254100.263,137381.626
14,1706117.300,1770760.682,2258581.688,108882.489
15,1706117.300,1795796.187,2323889.950,143564.588
16,1685634.313,1772246.329,2315742.125,145433.601
17,1685620.088,1770403.022,2238627.488,144605.555
18,1676099.388,1778547.524,2298281.812,167564.072
19,1675060.763,1846659.200,2933675.975,264600.534
20,1667188.625,1763485.410,2219702.150,164709.926
21,1660408.650,1753342.490,2219971.950,173550.307
22,1656254.025,1710937.835,2170998.325,99009.044
23,1655736.750,1705918.454,2162080.912,106302.583
24,1655391.925,1719310.670,2167706.862,112787.287
25,1652415.150,1687451.288,2230918.262,90775.866
26,1651145.013,1746815.619,2204905.287,159462.244
27,1647279.837,1682730.408,2161047.375,81940.628
28,1636025.550,1711095.837,2235249.987,126899.331
29,1634795.563,1696316.404,2244110.112,128236.599
30,1604937.213,1683698.814,2098672.350,101380.685
31,1604937.213,1640622.595,1747222.863,23628.478
32,1598035.413,1676574.642,2168569.250,135710.826
33,1597800.763,1674948.744,2145948.125,144916.539
34,1597518.138,1654777.153,2148915.587,138039.075
35,1597518.138,1633723.256,2143086.425,106014.688
36,1592493.762,1626460.409,2130448.188,108080.066
37,1592211.137,1621433.286,1850375.288,47759.249
38,1592211.137,1611076.103,1700847.188,26669.329
39,1591321.450,1655821.387,2129688.737,152698.298
40,1591321.450,1660951.924,2120130.700,133687.976
41,1591321.450,1606358.667,1830297.887,44113.111
42,1591321.450,1633609.039,2045745.850,101891.266
43,1586837.650,1609487.658,2105317.750,80424.707
44,1586837.650,1614696.304,1834917.275,54651.470
45,1582455.275,1645285.362,2136390.550,152318.656
46,1582455.275,1610055.152,1934190.025,58969.288
47,1582455.275,1630852.139,2118620.025,133120.197
48,1582455.275,1665014.393,2136244.512,156294.535
49,1580863.200,1605599.609,1933701.875,73198.868
50,1580863.200,1626078.552,2170258.175,109315.326
51,1574725.125,1620207.204,2115041.862,102667.536
52,1572290.363,1644227.621,2114179.475,132250.796
53,1572290.363,1617168.764,1923486.250,78655.496
54,1571511.550,1636024.296,2107434.075,136457.607
55,1570643.550,1600441.669,2090325.175,88877.961
56,1570472.775,1603749.458,2082700.688,98685.085
57,1570045.425,1613358.402,2090444.438,108252.051
58,1570038.413,1608253.211,2085999.562,94880.791
59,1569478.088,1604172.937,1985270.775,95053.025
60,1569611.063,1607546.599,2078204.425,97828.839
61,1569043.725,1629659.792,2824024.150,212872.708
62,1569043.725,1593088.013,2107178.700,90824.124
63,1569043.725,1657386.356,2303946.862,178408.405
64,1569043.725,1650122.019,2177215.200,184757.181
65,1569043.725,1620831.175,2111711.650,123930.501
66,1569043.725,1603505.590,1983841.725,86719.633
67,1569043.725,1579857.909,1732987.975,29319.105
68,1569043.725,1635923.129,2123914.575,167046.177
69,1569043.725,1631508.858,2084949.813,149954.661
70,1568793.213,1591597.147,1807265.850,50703.386
71,1568793.213,1598644.463,1934662.763,76270.156
72,1568793.213,1628502.166,2295629.013,170880.190
73,1568793.213,1621075.670,2108160.050,127714.744
74,1568793.213,1627652.902,2156596.112,148945.756
75,1568793.213,1634515.196,2104736.725,141500.066
76,1568793.213,1599459.112,2093827.413,112384.283
77,1568793.213,1609048.975,2119093.413,122290.363
78,1568793.213,1616786.944,2112491.737,125102.948
79,1568793.213,1619047.201,2161274.163,124652.139
80,1568793.213,1619580.400,2104246.975,134342.953
81,1568793.213,1581185.398,1797728.650,38340.262
82,1568793.213,1606703.280,2104957.962,99749.839
83,1568793.213,1605701.633,2092238.475,101003.006
84,1568793.213,1611084.982,2104920.812,121027.781
85,1568793.213,1603494.410,2109915.263,101691.264
86,1568793.213,1628303.079,2101984.938,145412.580
87,1568793.213,1591979.148,2160480.663,92775.781
88,1568793.213,1654168.991,2122480.900,178830.682
89,1568793.213,1613773.132,2119908.038,112992.923
90,1568793.213,1632084.209,2115308.663,146419.493
91,1568793.213,1642699.728,2106555.125,151744.576
92,1568793.213,1601582.117,2074696.413,93490.501
93,1568793.213,1621909.654,2106555.125,128381.512
94,1568793.213,1596767.011,2122480.900,89710.089
95,1568793.213,1608025.401,2106809.462,117975.254
96,1568793.213,1632881.187,2816763.812,211933.983
97,1568793.213,1618792.925,2120659.913,128109.185
98,1568793.213,1590466.268,2078594.000,84500.896
99,1568793.213,1610380.189,2104957.962,116473.654
100,1568793.213,1584412.166,1792590.150,40386.995
101,1568793.213,1594984.753,2102135.112,90039.312
102,1568793.213,1581260.177,1807886.738,38248.099
103,1568793.213,1626130.588,2121934.075,142950.585
104,1568793.213,1594480.011,2076752.663,82781.927
105,1568793.213,1595521.571,2101872.712,90551.975
106,1567957.863,1641660.702,2136725.650,164078.752
107,1567957.863,1598865.949,2118573.925,98179.006
108,1567957.863,1622256.653,2088332.163,113065.820
109,1567957.863,1590917.698,1992331.713,68357.678
110,1567957.863,1623666.312,2034133.375,116821.414
111,1567957.863,1579634.866,1736821.188,30771.777
112,1567957.863,1599995.423,2092524.138,106901.989
113,1567957.863,1604669.830,2020296.175,101434.828
114,1567957.863,1630516.169,2018715.288,125086.791
115,1567957.863,1589608.697,1843738.175,56277.569
116,1567957.863,1576563.488,1804931.650,37546.091
117,1567957.863,1600691.782,2033906.988,88541.351
118,1567957.863,1603123.755,2017694.563,95374.769
119,1567957.863,1588201.568,1999708.675,70708.141
120,1567957.863,1584832.893,2022368.913,70846.577
121,1567957.863,1598173.497,1879621.325,70713.807
122,1567957.863,1636619.670,2815928.462,210761.870
123,1567957.863,1597350.611,2003378.763,77820.515
124,1567957.863,1603533.485,2004679.450,92158.147
125,1567957.863,1595262.568,2030960.463,97591.107
126,1567957.863,1625545.386,2095169.088,144985.849
127,1567957.863,1590128.987,1994153.450,74354.396
128,1567957.863,1623492.263,2038040.350,125155.427
129,1567957.863,1594999.076,1838599.675,66850.497
130,1567957.863,1619819.520,2038040.350,117019.924
131,1567957.863,1600199.980,1992259.463,97283.480
132,1567957.863,1605244.835,2033905.563,103508.916
133,1567957.863,1591014.252,2005089.813,76638.076
134,1567957.863,1602325.805,2019806.425,103199.830
135,1567957.863,1586522.872,1829285.800,56291.420
136,1567957.863,1601540.772,1990255.863,78367.294
137,1567957.863,1590463.212,2020296.175,72401.551
138,1567957.863,1614968.652,2020480.263,108866.095
139,1567957.863,1597673.889,1838599.675,75801.415
140,1567957.863,1609774.278,2010553.738,103739.607
141,1567957.863,1596825.510,2132899.688,112604.340
142,1567957.863,1608715.087,2003010.538,100823.542
143,1567957.863,1600510.942,2035467.488,106616.674
144,1567957.863,1593100.203,2026557.925,80572.666
145,1567957.863,1613184.101,2034975.550,111312.778
146,1567957.863,1605988.717,2019430.563,88472.004
147,1567957.863,1610093.574,2841752.462,198590.326
148,1567957.863,1645016.466,2092524.138,155022.945
149,1567957.863,1593460.256,1936981.013,68776.149
150,1567957.863,1645340.550,2072155.563,147822.344
151,1567957.863,1593565.994,2004672.988,94583.907
152,1567957.863,1608027.109,2211188.463,122003.626
153,1567957.863,1606842.071,2028051.188,105104.126
154,1567957.863,1601374.584,2018151.675,90297.874
155,1567957.863,1596308.007,1926076.900,80025.778
156,1567957.863,1596243.065,1804531.188,68811.717
157,1567957.863,1588220.508,1989739.600,68411.565
158,1567957.863,1599453.163,1815640.863,64859.207
159,1567957.863,1599471.098,2017509.188,80774.070
160,1567957.863,1612812.545,2132899.688,122096.846
161,1567957.863,1611937.331,2004153.550,99288.730
162,1567957.863,1589250.018,2067168.063,85561.337
163,1567957.863,1612272.172,2034652.863,99324.428
164,1567957.863,1631992.505,2021888.988,145044.268
165,1567957.863,1619212.511,2072155.563,126222.296
166,1567957.863,1620963.439,2822621.462,208886.504
167,1567957.863,1599121.627,2028051.188,89722.499
168,1567957.863,1592946.498,1978846.125,73052.684
169,1567957.863,1580555.831,1708915.863,27098.779
170,1567957.863,1595987.956,2036219.363,74714.217
171,1567957.863,1633695.857,2021830.263,122443.075
172,1567957.863,1613447.523,2028051.188,107576.971
173,1567957.863,1666000.928,2841752.462,230190.198
174,1567957.863,1597617.466,1836426.063,71272.038
175,1567957.863,1585214.414,1806205.900,47824.980
176,1567957.863,1586549.512,1740981.675,35102.244
177,1567957.863,1601684.414,2031595.263,102741.529
178,1567957.863,1620097.497,2018151.675,101909.592
179,1567957.863,1593897.605,2021888.988,96306.751
180,1567957.863,1592552.916,1953701.963,70537.851
181,1567957.863,1603669.272,2076040.113,95245.785
182,1567957.863,1601619.683,2004110.100,84609.190
183,1567957.863,1640973.260,2266281.663,152289.640
184,1567957.863,1607430.344,2186869.713,108712.178
185,1567957.863,1589341.269,2266281.663,108719.055
186,1567957.863,1597055.787,2018953.113,83531.493
187,1567957.863,1599172.048,2026557.925,97438.362
188,1567957.863,1650312.251,2093811.688,164180.147
189,1567957.863,1603717.018,2051939.600,107131.877
190,1567957.863,1634165.319,2034652.863,137453.742
191,1567957.863,1602027.752,2211188.463,106090.604
192,1567957.863,1603369.000,2004672.988,98471.978
193,1567957.863,1611299.378,2026117.350,105005.112
194,1567957.863,1593085.197,2039223.513,77348.399
195,1567957.863,1620938.097,2018822.488,130317.918
196,1567957.863,1595124.530,2007797.925,96213.242
197,1567957.863,1605189.639,2095740.113,96666.475
198,1567957.863,1609990.666,2020296.175,96020.439
199,1567957.863,1608518.825,1972198.775,105809.582
200,1567957.863,1605572.030,2073861.063,105097.625
201,1567957.863,1605693.757,2024845.900,105921.065
202,1567957.863,1599804.958,1994059.963,83353.780
203,1567957.863,1631791.252,2092524.138,139743.382
204,1567957.863,1628560.637,2217141.775,143679.610
205,1567957.863,1636608.847,2042108.163,134603.240
206,1567957.863,1607435.645,2021920.300,104281.803
207,1567957.863,1597939.102,2020296.175,98165.821
208,1567957.863,1608741.990,2211188.463,112912.703
209,1567957.863,1594816.582,2030977.963,81074.370
210,1567957.863,1614037.208,2030868.113,113326.964
211,1567957.863,1634801.296,2822621.462,214958.672
212,1567957.863,1610787.333,2031595.263,108227.196
213,1567957.863,1599057.667,2024133.663,86536.332
214,1567957.863,1618224.203,2020591.863,119870.672
215,1567957.863,1612152.125,2042108.163,110988.253
216,1567957.863,1610756.270,2017742.863,105820.994
217,1567957.863,1585315.399,1838599.675,52651.265
218,1567957.863,1675732.789,2822621.462,248665.174
219,1567957.863,1602594.244,2021830.263,86288.291
220,1567957.863,1609471.081,2022114.575,108150.331
221,1567957.863,1601241.276,1897198.300,82368.749
222,1567957.863,1647576.930,2815928.462,222091.897
223,1567957.863,1605938.940,2021888.988,90507.312
224,1567957.863,1593084.814,2003891.613,79222.035
225,1567957.863,1604625.346,2033906.988,100054.248
226,1567957.863,1583919.413,1723468.063,31412.261
227,1567957.863,1605644.027,2022114.575,98040.581
