generation,best,avg,worst,std
1,2.61519e+06,3387220.138,4479175.287,424423.659
2,2178300.388,2742891.051,3265103.487,223918.148
3,2154268.575,2463748.133,3454258.087,239957.281
4,2040058.038,2249098.292,2444813.450,102864.286
5,1948128.275,2133283.172,2552739.300,119482.587
6,1874959.562,2049511.206,2569627.337,111118.661
7,1874959.562,2020942.335,2521337.788,139270.065
8,1780337.787,1980172.988,2368064.887,112467.904
9,1788664.825,1958938.522,2533959.725,149660.152
10,1773737.438,1880413.665,2213408.575,76287.747
11,1732520.737,1872136.752,2338370.175,115056.525
12,1732520.737,1887060.910,3197510.000,237500.031
13,1722163.275,1825482.948,2466856.538,146265.214
14,1708018.100,1806257.933,2959410.163,205051.991
15,1707839.962,1744295.128,2068412.300,58069.756
16,1691836.250,1742356.148,2132146.112,88275.103
17,1689147.362,1707285.470,1792782.975,19309.328
18,1684439.987,1709096.153,2028688.012,55758.327
19,1684338.925,1735806.812,2243133.888,144335.975
20,1682484.425,1725224.585,2156668.837,84917.958
21,1677845.312,1714416.211,2182694.950,88468.516
22,1662962.337,1738965.612,2292204.025,147258.132
23,1661821.438,1733717.076,2306121.062,149335.507
24,1661550.625,1681951.785,1824605.763,35165.830
25,1661550.625,1687445.379,1997936.900,72044.563
26,1661550.625,1674926.390,1835969.088,34040.121
27,1660157.488,1675961.734,2007430.825,57207.207
28,1660056.425,1706196.192,2117080.937,111310.235
29,1658909.475,1685444.938,1995390.863,65177.528
30,1657314.212,1693515.451,2002241.088,75615.765
31,1656264.325,1685373.726,2016100.887,66852.572
32,1656264.325,1671023.886,1792483.425,30440.266
33,1652813.537,1683926.053,2127541.900,78699.052
34,1651754.350,1666970.469,1928593.850,44230.842
35,1651754.350,1682027.569,1968100.837,62650.678
36,1650982.600,1660215.688,1724403.562,17940.400
37,1649384.550,1665709.098,1763595.100,28846.598
38,1649384.550,1707557.544,3009392.550,223086.093
39,1649384.550,1693766.779,3009392.550,212264.204
40,1648785.750,1669220.765,2095943.925,71640.699
41,1648785.750,1663021.441,1963887.287,50617.077
42,1645038.300,1734794.962,3008793.750,292582.509
43,1645038.300,1695528.922,3008793.750,212818.769
44,1645038.300,1682070.132,2198406.662,107374.584
45,1645038.300,1666276.465,1957621.375,57927.695
46,1645038.300,1672245.160,2191553.750,91399.169
47,1644470.962,1662961.094,1966469.325,60139.953
48,1644470.962,1716233.524,2313848.100,147732.440
49,1644470.962,1680744.707,2184251.962,101355.631
50,1644470.962,1697938.121,2268496.912,148122.759
51,1644470.962,1660505.899,1833266.900,35763.649
52,1642269.025,1671037.012,2027473.162,70212.859
53,1642269.025,1678591.221,2178269.975,112575.996
54,1642269.025,1654946.741,1762810.100,22944.694
55,1642269.025,1667659.317,1877242.975,58021.159
56,1642269.025,1656909.612,1844259.800,40565.854
57,1642269.025,1697378.944,2189511.625,143004.448
58,1637174.400,1699603.863,2167303.225,153331.922
59,1637174.400,1711024.076,2189511.625,154337.255
60,1637087.000,1661728.275,1847955.213,39802.198
61,1637087.000,1659036.145,2111743.400,74376.878
62,1637087.000,1684839.858,2148256.050,113487.660
63,1637087.000,1665782.757,2020176.600,68890.304
64,1637087.000,1687426.169,2194842.500,137799.113
65,1636917.500,1694760.215,2363922.800,159298.891
66,1636917.500,1664831.936,2111194.400,81138.434
67,1636917.500,1652951.423,1814081.075,33722.377
68,1636917.500,1702392.809,2174880.737,151877.701
69,1636917.500,1692760.452,2153345.700,138751.995
70,1636917.500,1648494.930,1841791.900,37582.763
71,1636917.500,1660986.189,2145614.775,85004.274
72,1636917.500,1683571.027,2186470.400,118344.119
73,1636917.500,1687820.633,2168832.600,120751.619
74,1636917.500,1696269.735,2148655.612,139298.695
75,1636917.500,1671587.962,2022661.600,100130.587
76,1636917.500,1660026.841,2187540.387,88190.164
77,1636917.500,1711982.017,2187217.700,156324.044
78,1636917.500,1673559.306,2184160.100,120130.180
79,1636917.500,1655708.390,1740328.600,28028.753
80,1636917.500,1684877.396,2176344.700,138092.249
81,1636917.500,1732844.835,2176344.700,170017.234
82,1636917.500,1673144.635,2177186.075,116125.608
83,1636917.500,1679576.129,2111024.900,105808.169
84,1636917.500,1687856.103,2229398.450,140169.448
85,1621242.375,1691899.087,2187217.700,146748.493
86,1620688.938,1685479.184,2144866.287,105905.510
87,1620688.938,1786687.097,2260943.450,142690.747
88,1620688.938,1675689.560,2124262.137,102018.370
89,1620688.938,1660620.206,2167857.887,111276.808
90,1620688.938,1665136.881,2155289.387,109783.888
91,1620688.938,1644553.335,2163046.562,87714.227
92,1620688.938,1633217.838,1817748.250,41935.359
93,1620688.938,1657602.519,2157026.437,116367.120
94,1620688.938,1660053.428,2129938.750,115196.623
95,1619517.863,1630590.161,1812556.938,32741.971
96,1619349.338,1650578.365,2153772.137,96636.273
97,1618852.138,1642068.622,1860453.975,60781.969
98,1617645.863,1683515.607,2867852.537,219576.585
99,1617126.725,1663916.746,2144812.087,117820.149
100,1615920.450,1687496.783,2154414.712,156870.190
101,1615920.450,1644063.736,1927583.913,70396.226
102,1597806.913,1687311.762,2128915.462,160419.941
103,1597806.913,1670824.006,2150520.900,128643.368
104,1597662.988,1686837.367,2152529.850,158996.011
105,1597662.988,1681038.219,2161587.513,157778.081
106,1597662.988,1631651.972,1890453.575,58196.138
107,1597662.988,1637783.758,2148867.500,118415.011
108,1597662.988,1607868.837,1758405.125,29242.065
109,1597662.988,1643939.380,2324498.788,141231.174
110,1597662.988,1610547.378,1837515.313,39321.125
111,1597662.988,1607441.273,1708908.475,22516.257
112,1597662.988,1633221.643,2092156.450,92279.583
113,1597662.988,1609594.573,1707779.113,22243.986
114,1597662.988,1639612.529,2133790.587,119157.223
115,1597662.988,1625787.756,2104492.287,84221.406
116,1597662.988,1645863.516,2103974.225,132009.257
117,1597662.988,1630837.253,1980665.188,86408.860
118,1597662.988,1632758.472,2134431.837,94329.949
119,1597662.988,1611752.869,1834243.213,40940.415
120,1597662.988,1633179.942,1951766.938,85160.721
121,1597662.988,1611203.741,1712766.350,24893.220
122,1597662.988,1618913.338,2144831.937,86300.901
123,1597662.988,1645225.265,2096066.188,105990.920
124,1597662.988,1630238.495,2148777.812,113818.762
125,1596669.138,1653365.621,2179169.300,139445.051
126,1596669.138,1647539.756,2147215.887,124730.752
127,1596669.138,1645603.339,2130819.512,116757.306
128,1596669.138,1647013.588,2117403.688,132375.194
129,1596669.138,1661019.334,2146222.037,155966.936
130,1596669.138,1623079.037,2107930.525,83034.318
131,1596669.138,1648038.851,2146969.337,128937.510
132,1596669.138,1630837.198,2106257.837,93236.277
133,1596669.138,1644983.928,2104603.512,120809.991
134,1596669.138,1627687.716,2107289.162,91850.297
135,1596669.138,1622778.963,2070776.538,82817.829
136,1596669.138,1634983.650,2146969.337,119451.538
137,1596669.138,1624042.426,2106257.837,88450.333
138,1596669.138,1662968.860,2323504.938,172336.719
139,1596669.138,1625551.492,1939061.288,77209.122
140,1596669.138,1628580.468,2064150.413,95364.608
141,1596669.138,1646337.970,2143276.937,125021.455
142,1596669.138,1654202.960,2136035.975,155770.253
143,1596669.138,1634000.973,2061916.013,88581.443
144,1596669.138,1641738.687,2131269.587,132670.014
145,1596669.138,1623372.883,2017206.925,80050.166
146,1596669.138,1636443.865,2146969.337,117241.776
147,1596669.138,1620579.590,2132959.962,90823.162
148,1596669.138,1627444.213,2079444.000,90147.025
149,1596669.138,1625962.741,1835645.575,66162.682
150,1596669.138,1658574.585,2136035.975,145745.746
151,1596669.138,1620017.741,2070776.538,77820.960
152,1596669.138,1605130.441,1712908.300,20801.646
153,1596669.138,1651501.885,2154424.637,146328.815
154,1596669.138,1615260.181,2071476.588,74231.718
155,1596669.138,1608395.997,1760863.900,31998.416
156,1596669.138,1653106.808,2120245.438,135281.483
157,1596669.138,1628901.268,2146223.462,96445.017
158,1596669.138,1623202.493,2121703.337,87221.150
159,1596669.138,1624190.358,2095072.338,84609.284
160,1596669.138,1658248.494,2265478.938,163954.526
161,1596669.138,1648356.556,2108405.775,136406.895
162,1596669.138,1623031.163,2138197.325,89136.124
163,1596669.138,1654929.105,2265478.938,154383.381
164,1596669.138,1656464.239,2161610.962,144591.650
165,1596669.138,1682177.695,2265478.938,183449.021
166,1596669.138,1607807.002,1826338.550,38119.899
167,1596669.138,1619745.243,2069682.063,81920.851
168,1596669.138,1630622.115,2107124.737,94975.867
169,1596669.138,1627124.643,2161610.962,116735.689
170,1596669.138,1617103.184,1839132.325,48822.198
171,1596669.138,1626558.502,2130059.337,91762.149
172,1596669.138,1606998.237,1837151.575,38773.173
173,1596669.138,1652539.830,2150356.825,140289.885
174,1596669.138,1634029.083,2104603.512,99194.794
175,1596669.138,1653569.920,2143184.587,148586.318
176,1596669.138,1652205.744,2138197.325,109645.541
177,1596669.138,1635662.000,2118147.438,102331.007
178,1596669.138,1617786.737,1837605.250,49445.006
179,1596669.138,1636151.578,2136035.975,119235.374
180,1596669.138,1610762.976,1817149.413,36773.772
181,1596669.138,1650978.608,2135142.737,137269.018
182,1596669.138,1642677.731,2116278.062,133554.830
183,1596669.138,1622778.993,2323504.938,114023.847
184,1596669.138,1653182.698,2143838.087,130861.278
185,1596669.138,1661626.077,2112635.538,151899.359
186,1596669.138,1625337.378,2103498.437,87400.793
187,1596669.138,1648198.276,2133184.062,129266.392
188,1596669.138,1671431.326,2109029.612,147722.437
189,1596669.138,1605519.408,1791077.788,31918.043
190,1596669.138,1613878.640,1820466.075,37990.949
191,1596669.138,1703974.827,2819536.938,284396.415
192,1596669.138,1618233.292,2104299.462,81241.382
193,1596669.138,1674433.875,2161610.962,161748.379
194,1596669.138,1632589.665,2130059.337,110976.570
195,1596669.138,1615810.151,2046391.638,74601.803
196,1596669.138,1625108.390,2136937.712,111830.254
197,1596669.138,1661418.670,2147292.025,148660.659
198,1596669.138,1616257.978,1836521.463,53285.573
199,1596669.138,1638395.461,2146223.462,139097.982
200,1596669.138,1640041.988,2105918.950,116155.889
201,1596669.138,1628032.733,1844509.275,64532.549
202,1596669.138,1644314.948,2154424.637,125636.709
203,1596669.138,1623304.203,2129748.637,90893.184
204,1596669.138,1623183.536,2102982.337,86999.028
205,1596669.138,1641302.936,2147028.175,107154.202
206,1596669.138,1615874.873,2129860.862,84815.229
207,1596669.138,1646603.441,2121703.337,119039.276
208,1596669.138,1616171.897,1834243.213,53449.042
209,1596669.138,1620448.773,2095072.338,83376.934
210,1596669.138,1634295.421,2103498.437,95819.777
211,1596669.138,1644489.627,2107930.525,117844.255
212,1596669.138,1644974.444,2049841.413,106090.460
213,1596669.138,1630577.871,2138433.825,113629.299
214,1596669.138,1657099.543,2099479.638,128515.819
215,1596669.138,1624283.154,1894113.775,65598.374
216,1596669.138,1678183.697,2154424.637,171566.795
217,1596669.138,1609491.758,1833553.538,39352.384
218,1596669.138,1629893.179,2146969.337,98556.436
219,1596669.138,1631457.569,2147783.962,108441.517
220,1596669.138,1653742.518,2143294.437,144216.567
221,1596669.138,1632267.608,2102982.337,88134.370
222,1596669.138,1609045.078,1833210.750,40310.287
223,1596669.138,1648423.307,2132959.962,120356.997
224,1596669.138,1628554.968,2061916.013,83674.712
225,1596669.138,1644966.078,2143276.937,130442.021
226,1596669.138,1640832.096,2148535.837,122562.314
227,1596669.138,1627297.632,2103812.862,86618.815
228,1596669.138,1626328.573,2000910.050,78009.221
229,1596669.138,1642630.056,2109029.612,115041.578
230,1596669.138,1613062.916,1843588.663,43665.416
231,1596669.138,1636319.036,2104299.462,113963.371
232,1596669.138,1621314.551,2106310.263,84368.724
233,1595553.200,1647723.811,2208056.587,133566.186
234,1595553.200,1661421.074,2161610.962,135631.869
235,1595553.200,1622840.124,2128943.400,84104.175
236,1595553.200,1638637.623,2131269.587,112974.044
237,1595553.200,1637705.109,2120886.387,107213.830
238,1595553.200,1633561.792,2142068.650,118037.870
239,1595553.200,1631067.847,2135663.250,100678.016
240,1595553.200,1652837.519,2142795.800,134494.174
241,1595553.200,1635657.439,2133359.900,121338.090
242,1595553.200,1661127.294,2127612.162,135525.220
243,1595553.200,1646683.418,2106822.800,120441.871
244,1595553.200,1611834.258,1785892.063,35882.181
245,1595553.200,1615394.564,1978555.400,63528.295
246,1595553.200,1614244.495,1776201.325,40592.908
247,1595553.200,1635916.965,2101751.950,113357.256
248,1595553.200,1638742.693,2101890.762,124686.727
249,1595553.200,1632053.420,2145853.400,119733.117
250,1595553.200,1620819.991,2069660.600,80128.303
