generation,best,avg,worst,std
1,2.79816e+06,3627393.837,4607667.175,469698.825
2,2447075.375,2899684.032,3370516.325,245598.749
3,2318445.513,2638499.180,3887146.988,341240.798
4,2153624.887,2479482.409,3574311.313,323024.067
5,1986587.975,2251703.856,3234087.125,186640.933
6,1989756.875,2132944.968,2586406.962,130430.737
7,1878429.550,2082779.606,2425405.487,131388.483
8,1869377.637,1999977.407,2407500.900,104418.132
9,1831948.287,1945975.887,2212645.463,65875.108
10,1793279.375,1912431.283,2426284.200,115897.550
11,1785643.175,1856296.275,2152565.038,65456.936
12,1775789.100,1815070.475,2002316.412,37601.778
13,1764764.987,1814057.322,1971419.087,46507.015
14,1757937.437,1804580.115,2097101.775,56439.168
15,1757068.162,1792932.828,2051142.025,51449.015
16,1744035.750,1789234.180,2227391.663,76358.123
17,1712170.812,1792600.664,2074172.900,74669.227
18,1742885.950,1817039.700,3120836.825,217223.939
19,1733188.212,1762485.025,1946592.487,36270.320
20,1730985.487,1796437.417,2227391.625,121509.701
21,1725066.938,1752892.603,1838293.112,23896.108
22,1722872.362,1752101.258,1927888.837,42035.520
23,1720698.562,1746986.609,2032743.938,48989.001
24,1712923.675,1743238.959,1911629.075,37342.027
25,1709755.525,1744585.365,1926354.087,47496.900
26,1708186.462,1757407.457,2136524.688,103077.060
27,1707425.387,1739845.492,1938013.650,61647.909
28,1707425.387,1743000.356,2170813.138,95343.613
29,1707425.387,1747222.174,2027847.425,76935.793
30,1707425.387,1728082.803,2378584.913,104495.778
31,1704177.238,1723594.039,1914288.675,44509.878
32,1703672.837,1747811.954,3067433.388,212192.350
33,1703672.837,1719389.383,1833176.250,25491.759
34,1697703.812,1720035.721,1901205.738,42483.833
35,1697703.812,1708004.416,1753902.325,11351.639
36,1696509.538,1705982.117,1760445.363,13855.489
37,1696337.913,1728997.882,2115106.438,81627.291
38,1695143.637,1704805.059,1770096.575,16871.284
39,1695143.637,1746289.403,2137141.138,108653.883
40,1694780.550,1711918.976,1895416.025,38074.336
41,1694490.313,1706648.203,1830321.300,30546.641
42,1693914.725,1713741.715,2009499.738,53341.925
43,1693914.725,1707637.648,1963960.175,52659.030
44,1693914.725,1702072.012,1792801.825,19467.837
45,1690167.275,1707090.903,1899192.200,37570.498
46,1690167.275,1702489.263,1774759.913,21559.943
47,1690167.275,1756890.733,3062646.725,227044.873
48,1690167.275,1700023.743,1847720.363,27453.448
49,1690167.275,1750661.011,2377525.600,137872.329
50,1690167.275,1727417.469,2273918.213,102449.267
51,1690167.275,1736402.855,2232459.300,124676.544
52,1689893.250,1710170.919,1884527.113,45128.447
53,1689893.250,1705038.660,1879471.150,32675.520
54,1689893.250,1719477.291,2230161.825,91682.150
55,1663593.500,1758783.772,2222703.413,151131.578
56,1663593.500,1756076.653,2213883.538,146592.041
57,1663593.500,1728239.530,2187975.700,111593.822
58,1663593.500,1686775.444,1879612.450,53154.701
59,1663593.500,1707824.666,2217281.188,135210.332
60,1663211.938,1688886.421,2199769.400,87439.322
61,1663211.938,1705752.373,2205569.563,102478.439
62,1663211.938,1717686.100,2197956.125,137430.870
63,1662896.000,1677928.438,1846886.700,39299.001
64,1662896.000,1703276.466,2170802.800,111832.385
65,1632598.113,1676768.816,1881111.200,38351.270
66,1632598.113,1736069.732,2197073.000,130965.711
67,1632598.113,1725886.679,2181803.150,120855.510
68,1632598.113,1702773.689,1961838.550,84025.527
69,1632030.775,1709851.077,2200657.913,136086.215
70,1631818.238,1663869.986,2155089.438,92724.268
71,1630141.000,1655666.458,1976079.338,66419.984
72,1629928.463,1677483.234,2165677.613,121554.160
73,1628878.338,1662748.622,2137721.438,98062.782
74,1628878.338,1654811.413,2410807.338,122117.349
75,1628878.338,1639042.360,1707216.638,19615.691
76,1612001.013,1671768.887,2167351.938,118176.415
77,1599462.525,1661666.877,2138666.612,110582.718
78,1598295.675,1661573.208,2019630.013,84759.739
79,1590775.925,1660273.469,2147972.163,121843.734
80,1590775.925,1677606.145,2220591.300,145524.274
81,1590775.925,1625697.842,1866521.788,47251.506
82,1581201.250,1621364.407,1898129.775,54119.492
83,1581201.250,1633810.108,2100576.712,102806.863
84,1581201.250,1615471.566,2123932.450,97495.114
85,1581201.250,1649540.202,2122323.300,159996.038
86,1581201.250,1609369.071,2122323.300,94696.588
87,1581201.250,1588147.630,1663305.375,17388.485
88,1581201.250,1669953.476,2130754.150,184304.515
89,1581201.250,1666068.267,2192588.700,163099.012
90,1581201.250,1635549.562,2189372.725,142362.658
91,1581201.250,1608584.125,1821906.413,64742.193
92,1581201.250,1621980.809,2091318.550,112160.539
93,1581201.250,1622317.301,2097296.500,116862.390
94,1581201.250,1630175.713,2114136.825,122102.098
95,1581201.250,1631243.931,2118678.850,131531.895
96,1580633.913,1639247.850,2115741.887,147148.876
97,1580633.913,1625431.452,2118963.163,122755.363
98,1580633.913,1632463.593,2118201.550,143640.802
99,1580633.913,1617585.547,2115174.550,115055.698
100,1580633.913,1617879.750,2101371.062,112455.394
101,1580633.913,1609683.309,1996807.413,75500.956
102,1580633.913,1637606.939,2116990.675,140101.822
103,1580633.913,1626170.838,2126966.312,116549.228
104,1580633.913,1623752.428,2108553.475,116033.007
105,1580633.913,1608813.528,1842254.850,69960.081
106,1580633.913,1619186.726,2126966.312,111580.499
107,1580633.913,1609497.036,2118201.550,94059.387
108,1580633.913,1597231.265,1818487.163,51249.806
109,1578651.563,1648913.866,2096051.325,151081.720
110,1580633.913,1638781.340,2188805.388,149300.765
111,1580633.913,1621832.656,2119436.550,96448.050
112,1578109.188,1628846.853,2132500.613,140632.215
113,1579798.563,1636751.368,2116087.675,127725.210
114,1579798.563,1606139.993,1819681.050,53738.290
115,1578109.188,1636860.719,2130188.237,144465.969
116,1578109.188,1646857.311,2124523.538,126174.816
117,1578109.188,1621081.662,2191961.550,113011.765
118,1578109.188,1611933.966,2007722.138,87036.120
119,1578109.188,1628845.029,2040836.388,133236.877
