iteration,shaken,after_local_search,best
1,4.63414e+06,3.2775e+06,3.2775e+06
2,3.27955e+06,2.5511e+06,2.5511e+06
3,3.00475e+06,2.00717e+06,2.00717e+06
4,2.04642e+06,2.04004e+06,2.00717e+06
5,2.00908e+06,1.93486e+06,1.93486e+06
6,2.00425e+06,1.93037e+06,1.93037e+06
7,2.19614e+06,2.19614e+06,1.93037e+06
8,1.94357e+06,1.91721e+06,1.91721e+06
9,1.88363e+06,1.81553e+06,1.81553e+06
10,1.82284e+06,1.77241e+06,1.77241e+06
11,2.10155e+06,1.99949e+06,1.77241e+06
12,1.79301e+06,1.73752e+06,1.73752e+06
13,1.85282e+06,1.81739e+06,1.73752e+06
14,2.01328e+06,1.76308e+06,1.73752e+06
15,1.82138e+06,1.79126e+06,1.73752e+06
16,1.72949e+06,1.72806e+06,1.72806e+06
17,1.84259e+06,1.73017e+06,1.72806e+06
18,1.72904e+06,1.72869e+06,1.72806e+06
19,2.12611e+06,1.9502e+06,1.72806e+06
20,1.75184e+06,1.72412e+06,1.72412e+06
21,1.72848e+06,1.71956e+06,1.71956e+06
22,1.6877e+06,1.66877e+06,1.66877e+06
23,1.67445e+06,1.49558e+06,1.49558e+06
24,1.50048e+06,1.49743e+06,1.49558e+06
25,1.57398e+06,1.57259e+06,1.49558e+06
26,1.49108e+06,1.48191e+06,1.48191e+06
27,1.82618e+06,1.7108e+06,1.48191e+06
28,1.56877e+06,1.55914e+06,1.48191e+06
29,1.48336e+06,1.43077e+06,1.43077e+06
30,1.45237e+06,1.45161e+06,1.43077e+06
31,1.56838e+06,1.55267e+06,1.43077e+06
32,1.73351e+06,1.72712e+06,1.43077e+06
33,1.40786e+06,1.40023e+06,1.40023e+06
34,1.39724e+06,1.39523e+06,1.39523e+06
35,1.5024e+06,1.41591e+06,1.39523e+06
36,1.55165e+06,1.55001e+06,1.39523e+06
37,1.44887e+06,1.40247e+06,1.39523e+06
38,1.43306e+06,1.39103e+06,1.39103e+06
39,1.46965e+06,1.46965e+06,1.39103e+06
40,1.41401e+06,1.41209e+06,1.39103e+06
41,1.40295e+06,1.37322e+06,1.37322e+06
42,1.5115e+06,1.49821e+06,1.37322e+06
43,1.47785e+06,1.47337e+06,1.37322e+06
44,1.8025e+06,1.7845e+06,1.37322e+06
45,1.38319e+06,1.38192e+06,1.37322e+06
46,1.40818e+06,1.39651e+06,1.37322e+06
47,1.57218e+06,1.53838e+06,1.37322e+06
48,1.42413e+06,1.42169e+06,1.37322e+06
49,1.39076e+06,1.38544e+06,1.37322e+06
50,1.39979e+06,1.37865e+06,1.37322e+06
51,1.37545e+06,1.3275e+06,1.3275e+06
52,1.33361e+06,1.33357e+06,1.3275e+06
53,1.33432e+06,1.2987e+06,1.2987e+06
54,1.37144e+06,1.37127e+06,1.2987e+06
55,1.62255e+06,1.62255e+06,1.2987e+06
56,1.35322e+06,1.34519e+06,1.2987e+06
57,1.33265e+06,1.32098e+06,1.2987e+06
58,1.32073e+06,1.31713e+06,1.2987e+06
59,1.6396e+06,1.3653e+06,1.2987e+06
60,1.31951e+06,1.30574e+06,1.2987e+06
61,1.30758e+06,1.28982e+06,1.28982e+06
62,1.29755e+06,1.28757e+06,1.28757e+06
63,1.30353e+06,1.28428e+06,1.28428e+06
64,1.31702e+06,1.31442e+06,1.28428e+06
65,1.29414e+06,1.29414e+06,1.28428e+06
66,1.49175e+06,1.49013e+06,1.28428e+06
67,1.30229e+06,1.28035e+06,1.28035e+06
68,1.31695e+06,1.30903e+06,1.28035e+06
69,1.33024e+06,1.31873e+06,1.28035e+06
70,1.3277e+06,1.32468e+06,1.28035e+06
71,1.28303e+06,1.27939e+06,1.27939e+06
72,1.28109e+06,1.27649e+06,1.27649e+06
73,1.31026e+06,1.30467e+06,1.27649e+06
74,1.27991e+06,1.27991e+06,1.27649e+06
75,1.29757e+06,1.29444e+06,1.27649e+06
76,1.28487e+06,1.28411e+06,1.27649e+06
77,1.91957e+06,1.91957e+06,1.27649e+06
78,1.28891e+06,1.28891e+06,1.27649e+06
79,1.30818e+06,1.30403e+06,1.27649e+06
80,1.52967e+06,1.43032e+06,1.27649e+06
81,1.30654e+06,1.28037e+06,1.27649e+06
82,1.28951e+06,1.28951e+06,1.27649e+06
83,1.46884e+06,1.46884e+06,1.27649e+06
84,1.2855e+06,1.28378e+06,1.27649e+06
85,1.45416e+06,1.44797e+06,1.27649e+06
86,1.27273e+06,1.27182e+06,1.27182e+06
87,1.28305e+06,1.2747e+06,1.27182e+06
88,1.32462e+06,1.31466e+06,1.27182e+06
89,1.32354e+06,1.31499e+06,1.27182e+06
90,1.2865e+06,1.27713e+06,1.27182e+06
91,1.45094e+06,1.44746e+06,1.27182e+06
92,1.29745e+06,1.29745e+06,1.27182e+06
93,1.38984e+06,1.38638e+06,1.27182e+06
94,1.45089e+06,1.43927e+06,1.27182e+06
95,1.28637e+06,1.282e+06,1.27182e+06
96,1.36508e+06,1.30853e+06,1.27182e+06
97,1.30801e+06,1.30378e+06,1.27182e+06
98,1.47317e+06,1.4538e+06,1.27182e+06
99,1.27345e+06,1.27345e+06,1.27182e+06
100,1.37548e+06,1.37548e+06,1.27182e+06
101,1.47528e+06,1.47212e+06,1.27182e+06
102,1.3434e+06,1.33981e+06,1.27182e+06
103,1.38103e+06,1.37828e+06,1.27182e+06
