iteration,shaken,after_local_search,best
1,4.30294e+06,2.94761e+06,2.94761e+06
2,2.94684e+06,2.38204e+06,2.38204e+06
3,2.39666e+06,2.32761e+06,2.32761e+06
4,3.5499e+06,2.36077e+06,2.32761e+06
5,2.32059e+06,2.24953e+06,2.24953e+06
6,2.27134e+06,1.79906e+06,1.79906e+06
7,1.8052e+06,1.8052e+06,1.79906e+06
8,1.81387e+06,1.63989e+06,1.63989e+06
9,1.6409e+06,1.63874e+06,1.63874e+06
10,1.65541e+06,1.60985e+06,1.60985e+06
11,1.64421e+06,1.63723e+06,1.60985e+06
12,2.0011e+06,1.8982e+06,1.60985e+06
13,1.60901e+06,1.60699e+06,1.60699e+06
14,1.70388e+06,1.68833e+06,1.60699e+06
15,1.62793e+06,1.57802e+06,1.57802e+06
16,1.57801e+06,1.56433e+06,1.56433e+06
17,1.59964e+06,1.57505e+06,1.56433e+06
18,1.55447e+06,1.55447e+06,1.55447e+06
19,1.64052e+06,1.60716e+06,1.55447e+06
20,1.57567e+06,1.56744e+06,1.55447e+06
21,1.54106e+06,1.53005e+06,1.53005e+06
22,1.54641e+06,1.45861e+06,1.45861e+06
23,1.70182e+06,1.69934e+06,1.45861e+06
24,2.00948e+06,1.97354e+06,1.45861e+06
25,1.46453e+06,1.4645e+06,1.45861e+06
26,1.48171e+06,1.41528e+06,1.41528e+06
27,1.4469e+06,1.43988e+06,1.41528e+06
28,1.50193e+06,1.47329e+06,1.41528e+06
29,1.51794e+06,1.50838e+06,1.41528e+06
30,1.44093e+06,1.43641e+06,1.41528e+06
31,1.44171e+06,1.43544e+06,1.41528e+06
32,1.44919e+06,1.37567e+06,1.37567e+06
33,1.46585e+06,1.43716e+06,1.37567e+06
34,1.38343e+06,1.34412e+06,1.34412e+06
35,1.38487e+06,1.38487e+06,1.34412e+06
36,1.49214e+06,1.44191e+06,1.34412e+06
37,1.40286e+06,1.38472e+06,1.34412e+06
38,1.39733e+06,1.39215e+06,1.34412e+06
39,1.44376e+06,1.35736e+06,1.34412e+06
40,1.34735e+06,1.34103e+06,1.34103e+06
41,1.35382e+06,1.35382e+06,1.34103e+06
42,1.49775e+06,1.44712e+06,1.34103e+06
43,1.44474e+06,1.44395e+06,1.34103e+06
44,1.38323e+06,1.38323e+06,1.34103e+06
45,1.37734e+06,1.36663e+06,1.34103e+06
46,1.38192e+06,1.36097e+06,1.34103e+06
47,1.38347e+06,1.38166e+06,1.34103e+06
48,2.24442e+06,1.49874e+06,1.34103e+06
49,1.44837e+06,1.40671e+06,1.34103e+06
50,1.36578e+06,1.36578e+06,1.34103e+06
51,1.35967e+06,1.34758e+06,1.34103e+06
52,1.38357e+06,1.37995e+06,1.34103e+06
53,1.3411e+06,1.3188e+06,1.3188e+06
54,1.3188e+06,1.3188e+06,1.3188e+06
55,1.34868e+06,1.34427e+06,1.3188e+06
56,1.30808e+06,1.30415e+06,1.30415e+06
57,1.33226e+06,1.32655e+06,1.30415e+06
58,1.3311e+06,1.32322e+06,1.30415e+06
59,1.33176e+06,1.33176e+06,1.30415e+06
60,1.3199e+06,1.3199e+06,1.30415e+06
61,1.31782e+06,1.31394e+06,1.30415e+06
62,1.34509e+06,1.33311e+06,1.30415e+06
63,1.48487e+06,1.29946e+06,1.29946e+06
64,1.34642e+06,1.34502e+06,1.29946e+06
65,1.34517e+06,1.32124e+06,1.29946e+06
66,1.32487e+06,1.30628e+06,1.29946e+06
67,1.32726e+06,1.29652e+06,1.29652e+06
68,1.31461e+06,1.31461e+06,1.29652e+06
69,1.29621e+06,1.2947e+06,1.2947e+06
70,1.30227e+06,1.29597e+06,1.2947e+06
71,1.35761e+06,1.34185e+06,1.2947e+06
72,1.35499e+06,1.33654e+06,1.2947e+06
73,1.30885e+06,1.30885e+06,1.2947e+06
74,1.30991e+06,1.30991e+06,1.2947e+06
75,1.30085e+06,1.30085e+06,1.2947e+06
76,1.428e+06,1.41905e+06,1.2947e+06
77,1.46868e+06,1.46868e+06,1.2947e+06
78,1.31645e+06,1.31645e+06,1.2947e+06
79,1.30103e+06,1.30103e+06,1.2947e+06
80,1.67269e+06,1.66679e+06,1.2947e+06
81,1.31621e+06,1.31411e+06,1.2947e+06
82,1.30842e+06,1.30182e+06,1.2947e+06
83,2.23971e+06,2.23971e+06,1.2947e+06
84,1.29495e+06,1.29495e+06,1.2947e+06
85,1.29624e+06,1.29037e+06,1.29037e+06
86,1.29439e+06,1.29284e+06,1.29037e+06
87,1.56e+06,1.55828e+06,1.29037e+06
88,1.30266e+06,1.30208e+06,1.29037e+06
89,1.30163e+06,1.30104e+06,1.29037e+06
90,1.74366e+06,1.34217e+06,1.29037e+06
91,1.30247e+06,1.30247e+06,1.29037e+06
92,1.29434e+06,1.29434e+06,1.29037e+06
93,1.32712e+06,1.32263e+06,1.29037e+06
94,1.3049e+06,1.30357e+06,1.29037e+06
95,1.28872e+06,1.27185e+06,1.27185e+06
96,1.49858e+06,1.38496e+06,1.27185e+06
97,1.43826e+06,1.32588e+06,1.27185e+06
98,1.27201e+06,1.26708e+06,1.26708e+06
99,1.30642e+06,1.29983e+06,1.26708e+06
100,1.38591e+06,1.38509e+06,1.26708e+06
101,1.32807e+06,1.31801e+06,1.26708e+06
102,1.39209e+06,1.38728e+06,1.26708e+06
103,1.29523e+06,1.24487e+06,1.24487e+06
104,1.29506e+06,1.28303e+06,1.24487e+06
105,1.31434e+06,1.29873e+06,1.24487e+06
106,1.27055e+06,1.25105e+06,1.24487e+06
107,1.25875e+06,1.25455e+06,1.24487e+06
108,1.3816e+06,1.37447e+06,1.24487e+06
109,1.29716e+06,1.28453e+06,1.24487e+06
110,1.61521e+06,1.29467e+06,1.24487e+06
111,1.86396e+06,1.81971e+06,1.24487e+06
112,1.25392e+06,1.25094e+06,1.24487e+06
113,1.25566e+06,1.25113e+06,1.24487e+06
114,1.29078e+06,1.29078e+06,1.24487e+06
115,1.34662e+06,1.30706e+06,1.24487e+06
116,1.30134e+06,1.28279e+06,1.24487e+06
117,1.30586e+06,1.27454e+06,1.24487e+06
118,1.27887e+06,1.23852e+06,1.23852e+06
119,1.3749e+06,1.32529e+06,1.23852e+06
120,1.25003e+06,1.24539e+06,1.23852e+06
121,1.25283e+06,1.25283e+06,1.23852e+06
122,1.2327e+06,1.22511e+06,1.22511e+06
123,1.2423e+06,1.24188e+06,1.22511e+06
124,1.24288e+06,1.24288e+06,1.22511e+06
125,1.45922e+06,1.45543e+06,1.22511e+06
126,1.24159e+06,1.23967e+06,1.22511e+06
127,1.24036e+06,1.2217e+06,1.2217e+06
128,1.22861e+06,1.22189e+06,1.2217e+06
129,1.27503e+06,1.22546e+06,1.2217e+06
130,1.43479e+06,1.43479e+06,1.2217e+06
131,1.24373e+06,1.24363e+06,1.2217e+06
132,1.45157e+06,1.34777e+06,1.2217e+06
133,1.31403e+06,1.30524e+06,1.2217e+06
134,1.26182e+06,1.26182e+06,1.2217e+06
135,1.35046e+06,1.34995e+06,1.2217e+06
136,1.23421e+06,1.23421e+06,1.2217e+06
137,1.24744e+06,1.24643e+06,1.2217e+06
138,1.57055e+06,1.56821e+06,1.2217e+06
139,1.24803e+06,1.24356e+06,1.2217e+06
140,1.23494e+06,1.23213e+06,1.2217e+06
141,1.22869e+06,1.22658e+06,1.2217e+06
142,1.27122e+06,1.27122e+06,1.2217e+06
143,1.22587e+06,1.22512e+06,1.2217e+06
144,1.24961e+06,1.23192e+06,1.2217e+06
145,1.3064e+06,1.28223e+06,1.2217e+06
146,1.27732e+06,1.27386e+06,1.2217e+06
147,1.27842e+06,1.27842e+06,1.2217e+06
148,1.23029e+06,1.22975e+06,1.2217e+06
149,1.26189e+06,1.26189e+06,1.2217e+06
150,1.34426e+06,1.34426e+06,1.2217e+06
151,1.23116e+06,1.22702e+06,1.2217e+06
152,1.23245e+06,1.22432e+06,1.2217e+06
153,1.24256e+06,1.23715e+06,1.2217e+06
154,1.2464e+06,1.23282e+06,1.2217e+06
155,1.23601e+06,1.23504e+06,1.2217e+06
156,1.36023e+06,1.36023e+06,1.2217e+06
157,1.45757e+06,1.43598e+06,1.2217e+06
158,1.27285e+06,1.2723e+06,1.2217e+06
159,1.4749e+06,1.42678e+06,1.2217e+06
160,1.24123e+06,1.24111e+06,1.2217e+06
161,1.23219e+06,1.23195e+06,1.2217e+06
162,1.23328e+06,1.2265e+06,1.2217e+06
163,1.32939e+06,1.31788e+06,1.2217e+06
164,1.22891e+06,1.22891e+06,1.2217e+06
165,1.25507e+06,1.25507e+06,1.2217e+06
166,1.33122e+06,1.31848e+06,1.2217e+06
167,1.26503e+06,1.26238e+06,1.2217e+06
168,1.25655e+06,1.25185e+06,1.2217e+06
169,1.77958e+06,1.28996e+06,1.2217e+06
170,1.2256e+06,1.22368e+06,1.2217e+06
171,1.24025e+06,1.23974e+06,1.2217e+06
172,1.27693e+06,1.2646e+06,1.2217e+06
173,1.28773e+06,1.24311e+06,1.2217e+06
174,1.56756e+06,1.43984e+06,1.2217e+06
175,1.24305e+06,1.24029e+06,1.2217e+06
176,1.25026e+06,1.24815e+06,1.2217e+06
177,1.26539e+06,1.26539e+06,1.2217e+06
178,1.28286e+06,1.28286e+06,1.2217e+06
179,1.29926e+06,1.29423e+06,1.2217e+06
180,1.30103e+06,1.29377e+06,1.2217e+06
181,1.23324e+06,1.23297e+06,1.2217e+06
182,1.30353e+06,1.30321e+06,1.2217e+06
183,1.30791e+06,1.26438e+06,1.2217e+06
184,1.24919e+06,1.24896e+06,1.2217e+06
185,1.26941e+06,1.2693e+06,1.2217e+06
186,1.77652e+06,1.42541e+06,1.2217e+06
187,1.24198e+06,1.24198e+06,1.2217e+06
188,1.24925e+06,1.24806e+06,1.2217e+06
189,1.24015e+06,1.23411e+06,1.2217e+06
190,1.28813e+06,1.28193e+06,1.2217e+06
191,1.23035e+06,1.22357e+06,1.2217e+06
192,1.72883e+06,1.25287e+06,1.2217e+06
193,1.23797e+06,1.227e+06,1.2217e+06
194,1.23592e+06,1.2231e+06,1.2217e+06
195,1.22944e+06,1.22944e+06,1.2217e+06
196,1.23307e+06,1.22668e+06,1.2217e+06
197,1.23005e+06,1.22682e+06,1.2217e+06
198,1.36494e+06,1.35431e+06,1.2217e+06
199,1.26923e+06,1.26729e+06,1.2217e+06
200,1.29403e+06,1.27396e+06,1.2217e+06
201,1.26924e+06,1.26924e+06,1.2217e+06
202,1.24358e+06,1.24232e+06,1.2217e+06
