generation,best,avg,worst,std
1,2.83046e+06,3448590.938,4461013.188,445545.200
2,2462164.337,2923371.929,3689120.888,249962.713
3,2141876.788,2640168.188,3117221.212,199507.008
4,2087272.750,2384765.166,2717436.363,140471.847
5,1966675.300,2245909.178,3245906.350,212933.769
6,1966681.850,2112884.931,2536079.188,140415.996
7,1893513.963,2074561.460,2405090.962,105735.032
8,1884638.100,2049550.922,3263295.663,214711.625
9,1872817.425,2029511.530,2743378.825,165341.864
10,1851037.775,1944465.768,2354636.625,91278.720
11,1834188.400,1923695.183,2183423.562,79333.714
12,1825725.788,1933272.441,2375186.850,104694.495
13,1775674.375,1886801.317,2105926.525,67967.131
14,1761716.775,1874233.058,2226818.087,104692.294
15,1724641.912,1843004.591,2329101.175,135536.226
16,1724641.912,1811052.159,2130322.750,81193.388
17,1714038.050,1808687.004,2315761.612,124629.026
18,1687383.688,1782965.984,2244452.763,87127.473
19,1687383.688,1755990.078,2173282.250,79708.488
20,1691444.913,1747499.079,1904475.425,55643.942
21,1680404.850,1749501.450,2170771.600,99959.350
22,1659325.038,1768429.009,2177798.162,133732.773
23,1659026.613,1747130.570,2223259.600,127361.695
24,1651740.563,1700394.688,1859730.575,34125.085
25,1646763.500,1727276.769,2171356.462,118756.949
26,1647012.738,1702493.909,2153278.937,84192.600
27,1641048.262,1680273.626,1821724.887,43827.679
28,1638599.250,1669769.252,1878166.700,47308.207
29,1630331.800,1658260.300,1862332.087,39586.575
30,1627504.850,1660830.100,2053397.250,68725.002
31,1624452.513,1652004.049,1940249.512,51539.161
32,1613647.588,1661366.105,2003488.488,76397.565
33,1610213.050,1653028.915,1984778.913,70566.628
34,1608495.538,1645564.253,2112211.525,79811.574
35,1604429.425,1637025.369,1835235.200,48925.077
36,1604429.425,1639183.529,2021011.175,77694.673
37,1603797.738,1634590.367,1821835.050,45659.440
38,1603348.913,1648660.906,2102200.938,106638.226
39,1603030.838,1628829.422,1967330.775,59321.264
40,1603030.838,1634409.680,1873973.325,58515.107
41,1602009.113,1621147.136,1946683.325,54689.753
42,1601514.375,1630264.810,1901541.638,60419.456
43,1601764.888,1654485.321,2053962.038,105453.105
44,1601164.200,1621231.662,1945674.538,54210.376
45,1601164.200,1628713.223,1829460.450,44065.597
46,1601164.200,1628149.425,2302690.125,109069.382
47,1597416.750,1638509.257,1964443.463,76301.211
48,1597416.750,1609386.992,1693418.913,17995.780
49,1597416.750,1652355.997,2132624.625,110357.019
50,1597356.938,1645512.923,2146969.650,120457.092
51,1597356.938,1642136.651,2112772.762,96645.868
52,1597356.938,1702987.816,2205588.225,190240.978
53,1597356.938,1672720.565,2144118.525,157669.783
54,1597356.938,1678337.763,2297413.575,161157.039
55,1597356.938,1666146.886,2137638.675,144900.647
56,1596621.975,1681118.540,2145658.762,149794.295
57,1596621.975,1663784.580,2238855.337,142511.794
58,1596621.975,1666776.685,2130711.688,123881.120
59,1597318.800,1693810.459,2159374.200,151523.113
60,1597318.800,1709298.528,2155058.112,162339.451
61,1597318.800,1672178.359,2162211.750,120794.855
62,1597318.800,1694277.238,2138214.850,157073.251
63,1597318.800,1692202.204,2298045.600,169289.680
64,1596621.975,1684574.605,2910639.562,222679.791
65,1595628.125,1678779.452,2381517.912,171003.113
66,1595628.125,1674721.951,2206938.725,156435.975
67,1595628.125,1675797.923,2138089.637,171129.208
68,1595628.125,1695711.671,2147439.775,172407.446
69,1595621.000,1679630.813,2133212.812,146425.176
70,1595621.000,1658142.970,2110111.250,127043.061
71,1585732.225,1664095.860,2142228.800,122429.888
72,1585732.225,1653441.097,2329172.163,136377.371
73,1585500.900,1651948.397,2129756.450,131364.968
74,1582693.813,1679407.184,2260264.212,174734.587
75,1583456.338,1674196.763,2126434.250,149785.177
76,1584280.688,1715731.543,2127733.500,199195.616
77,1582345.238,1629052.421,2111274.625,90753.839
78,1582345.238,1643799.012,2142059.100,123933.311
79,1582345.238,1637060.954,2106604.412,91274.230
80,1582567.638,1652244.358,2130445.550,136848.123
81,1582567.638,1656060.738,2122458.750,131698.842
82,1582345.238,1630598.167,1966220.538,94168.731
83,1582345.238,1639725.130,2198001.575,124353.725
84,1582244.175,1617798.674,1945917.488,75526.313
85,1582244.175,1658419.607,1960586.188,120535.092
86,1582244.175,1639755.505,1970097.213,99470.518
87,1582244.175,1660768.405,1982954.200,128345.849
88,1580838.113,1656958.243,2060249.600,130402.969
89,1580838.113,1669436.836,1986671.050,134943.946
90,1580838.113,1657909.315,1975724.063,115484.677
91,1581120.188,1623107.266,1959409.263,69889.440
92,1571132.938,1668336.054,2104294.163,147810.003
93,1573014.625,1681988.268,2245218.575,142759.133
94,1570544.538,1672868.621,1972720.263,111208.059
95,1572044.188,1675686.925,1975223.263,117813.371
96,1571795.938,1679274.409,2173648.812,138947.836
97,1570544.538,1649480.193,2830456.350,212256.657
98,1570460.288,1605147.496,1955569.438,78840.130
99,1570460.288,1621828.734,1926000.588,82864.076
100,1570460.288,1669487.079,1985402.213,137678.648
101,1570460.288,1623426.864,2012421.075,99887.221
102,1570400.613,1605087.651,1986676.650,75236.503
103,1570359.225,1622537.691,1962070.175,102343.667
104,1570359.225,1648717.401,2108926.688,136428.196
105,1570359.225,1655002.994,2069670.488,144269.456
106,1570359.225,1620238.830,2069569.425,105196.349
107,1570299.550,1642265.767,1961635.813,124567.511
108,1570299.550,1644193.083,1964269.688,120547.915
109,1570299.550,1630195.110,1959600.913,114640.573
110,1570299.550,1614610.086,2199765.225,114538.508
111,1570299.550,1634642.024,1961475.075,113420.739
112,1570299.550,1612573.861,1933192.238,77091.430
113,1570299.550,1653839.926,2818270.150,211567.615
114,1570299.550,1653917.789,2113222.500,138851.551
115,1570299.550,1652714.772,2092568.488,137354.987
116,1568792.425,1656804.292,2007433.013,138150.566
117,1568792.425,1614277.932,1929367.675,85116.352
118,1568792.425,1617062.298,1937385.475,84044.290
119,1568792.425,1647931.509,2074695.625,133779.005
120,1568792.425,1642350.428,2104414.200,107839.148
121,1568792.425,1628886.044,2076221.275,103022.760
122,1568792.425,1634871.985,1954666.825,110930.770
123,1568852.238,1660196.359,2842587.025,216492.677
124,1568852.238,1642907.304,1971770.263,124564.904
125,1565690.125,1666323.996,2107789.850,154421.531
126,1564578.863,1646720.403,2139859.913,144456.233
127,1564183.000,1663911.201,2072514.338,145325.638
128,1564183.000,1636371.706,2058894.163,123227.617
129,1564183.000,1690199.945,2838373.463,243475.257
130,1564183.000,1650193.171,2812153.600,207326.539
131,1564183.000,1632544.702,1961310.025,119976.479
132,1564183.000,1648457.329,2056404.538,136601.760
133,1564183.000,1665336.603,2063393.200,154433.964
134,1564183.000,1671780.097,1984704.550,147690.159
135,1564183.000,1603594.411,1953864.250,71234.380
136,1564183.000,1639134.410,1947997.500,114143.274
137,1564183.000,1615272.658,2019831.475,104025.884
138,1564183.000,1614220.274,1947950.825,99073.384
139,1564183.000,1638729.321,1969767.288,110541.014
140,1564183.000,1629618.954,1961212.900,111293.983
141,1564183.000,1612822.957,2078332.263,111221.484
142,1564183.000,1658480.909,2089276.875,139427.068
143,1564183.000,1608661.222,2106446.000,117020.638
144,1564183.000,1609075.677,1978981.000,94447.269
145,1564183.000,1632459.651,2019831.475,121381.208
146,1564183.000,1617039.534,1980356.500,92450.529
147,1564183.000,1604855.498,1934151.325,84383.663
148,1564183.000,1649027.780,1961212.900,126842.653
149,1564183.000,1639869.655,1938882.550,124917.730
150,1564183.000,1620131.437,1962019.038,108403.655
151,1564183.000,1656641.654,1947835.900,128344.097
