generation,best,avg,worst,std
1,2.54457e+06,3625549.675,4671015.175,499292.294
2,2156154.325,2888704.226,3514475.575,303250.783
3,2093459.375,2465619.729,2848630.700,190602.308
4,2021140.025,2281400.452,2689345.762,166552.815
5,1947026.838,2120796.127,2458167.112,107481.321
6,1829908.150,2018189.268,2385029.238,109740.389
7,1814703.525,1950710.040,2253584.962,85261.621
8,1796313.750,1956536.442,2348882.562,149482.245
9,1804168.175,1927973.366,2295702.275,150452.850
10,1769667.988,1860184.491,2259953.775,101123.020
11,1735054.888,1851158.260,2370879.237,131486.789
12,1725757.013,1825564.796,2371016.775,138988.105
13,1690647.788,1818482.298,2165333.963,115795.899
14,1703995.550,1834059.030,2424275.025,166996.587
15,1687550.275,1804245.479,2228455.238,135755.071
16,1702739.288,1831019.844,2203272.462,161422.526
17,1694396.938,1786737.474,2162145.238,107674.359
18,1686088.775,1736533.742,2034395.025,69543.703
19,1675106.312,1751438.631,2198596.850,135638.944
20,1675106.312,1731581.339,2132636.950,95352.741
21,1671598.588,1703955.568,1966040.600,47575.270
22,1654521.363,1712486.092,2210532.363,92776.573
23,1652049.375,1702706.272,2005200.775,65955.178
24,1646507.600,1686472.695,1998425.363,63132.548
25,1638546.888,1709112.691,2184417.725,134812.290
26,1633796.963,1684566.191,1929338.788,69564.698
27,1633109.125,1703742.540,2093291.450,116241.931
28,1628103.650,1717964.505,2104967.550,126437.211
29,1627850.150,1685470.904,2202483.013,111211.545
30,1621841.575,1669712.220,2057398.238,72124.329
31,1621841.575,1660162.525,2136399.425,80790.947
32,1615916.963,1668538.201,2085876.088,80273.233
33,1621120.075,1676741.003,2082187.075,103526.345
34,1616924.888,1702022.366,2122056.375,131402.623
35,1618649.275,1667491.132,2073937.525,89772.826
36,1617709.600,1669838.958,2013596.313,80773.727
37,1612038.238,1684382.328,2177056.725,128288.408
38,1610086.862,1721975.467,2167258.950,156578.616
39,1603984.850,1665529.425,2132628.837,83953.941
40,1603210.950,1669181.935,2084146.875,100057.819
41,1602175.325,1699072.446,2103423.675,144102.632
42,1598539.450,1685704.961,2164323.187,135288.238
43,1602187.325,1684774.793,2132157.688,122057.170
44,1600870.312,1685213.474,2067890.575,132348.372
45,1602608.875,1683675.504,2054527.400,132480.771
46,1599473.575,1629214.280,1884391.075,50199.636
47,1595170.075,1669246.719,2044797.763,121923.751
48,1594523.888,1658394.033,2065014.388,116964.012
49,1594331.337,1675310.420,2023265.637,120943.917
50,1593588.650,1655598.709,2049612.262,116973.036
51,1591194.138,1634402.413,2121729.487,94126.343
52,1590829.738,1643835.979,1976323.750,99275.430
53,1589292.888,1653609.193,1991362.688,106956.403
54,1589292.888,1667253.625,1988619.438,115395.579
55,1588549.038,1663783.733,1996111.375,119724.352
56,1589292.888,1664915.218,1976172.712,108646.508
57,1588184.638,1648206.393,2042104.138,105395.153
58,1588272.975,1674520.155,2199611.075,144949.045
59,1588209.450,1683756.063,2090594.100,139504.147
60,1588209.450,1665726.519,2109242.450,117106.993
61,1587405.163,1663351.330,2031305.725,106365.878
62,1587345.350,1668151.187,2086672.462,135245.684
63,1586850.850,1630531.590,1979932.238,103277.042
64,1586030.200,1660096.013,1985883.438,131413.765
65,1585889.638,1649715.018,1969521.613,109987.456
66,1585554.613,1646821.158,2203243.438,132023.113
